generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
14,232,1,3332.6,90.06,514.565,176.55,789.13,4,3,0.977,0.084,0.403,0.538,0.3681,0.673796,226.55,7.37141,34.31,196.55
14,9,0,2992.82,34.8399,507.12,200.28,834.24,3,4,0.992,0.102,0.06,0.895,0.3726,0.706448,228.8,6.2311,34.76,198.8
14,80,1,2541.79,90.06,393.71,103.872,427.42,6,3,0.851,0.081,0.051,0.364,0.3303,0.698207,207.65,5.49459,30.53,177.65
14,265,0,2505.65,74.48,343.1,196.795,686.2,0,4,0.977,0.111,0.391,0.445,0.3681,0.729659,226.55,7.58968,34.31,196.55
14,361,1,2496.22,90.06,373.58,166.83,447.16,5,3,0.898,0,0.113,0.613,0.3444,0.5,214.7,5.146,31.94,184.7
14,39,0,2451.95,66.98,365.425,186.062,610.85,2,5,0.905,0.186,0.391,0.457,0.3465,0.92501,215.75,8.03298,32.15,185.75
14,124,0,2439.04,88.56,489.505,199.2,439.01,9,4,0.959,0.024,0.14,0.283,0.3627,0.550952,223.85,5.6711,33.77,193.85
14,174,0,2426.65,74.48,338.79,197.382,617.58,1,5,0.977,0.129,0.391,0.445,0.3681,0.766901,226.55,7.7672,34.31,196.55
14,153,1,2404.39,90.06,502.54,119.87,405.08,10,1,0.872,0.105,0.11,0.472,0.3366,0.75032,210.8,6.02536,31.16,180.8
14,358,0,2346.04,61.8201,424.48,227.3,548.96,5,3,0.977,0.141,0.176,0.613,0.3681,0.791729,226.55,7.02554,34.31,196.55
14,279,0,2337.85,26.96,355.945,205.88,651.89,1,4,0.977,0.195,0.155,0.742,0.3681,0.903455,226.55,7.47409,34.31,196.55
14,105,0,2305.67,81.88,523.015,197.537,446.03,10,2,0.977,0.191,0.071,0.269,0.3681,0.895179,226.55,7.09864,34.31,196.55
14,300,0,2267.19,81.88,433.015,213.53,446.03,7,3,0.977,0.111,0.075,0.52,0.3681,0.729659,226.55,6.32568,34.31,196.55
14,331,0,2258.72,69.8,291.635,197.266,583.27,0,5,0.977,0.024,0.391,0.412,0.3681,0.549656,226.55,6.73169,34.31,196.55
14,341,0,2233.33,75.56,433.015,222.793,446.03,7,3,0.977,0.129,0.144,0.496,0.3681,0.766901,226.55,6.7792,34.31,196.55
14,186,0,2219.18,66.5601,295.46,199.543,590.92,0,4,0.992,0.107,0.391,0.269,0.3726,0.716568,228.8,7.60486,34.76,198.8
14,372,0,2145.85,76.7999,375.355,199.467,450.71,5,3,0.989,0.147,0.11,0.385,0.3717,0.798851,228.35,6.8673,34.67,198.35
14,68,0,2039.32,64.22,330.17,197.444,480.34,3,3,0.977,0.219,0.391,0.412,0.3681,0.953111,226.55,8.65478,34.31,196.55
14,198,0,1965.91,77.72,255.94,199.382,451.88,1,4,0.992,0,0.078,0.763,0.3726,0.5,228.8,5.288,34.76,198.8
14,24,0,1890.75,62.0599,307.2,189.971,494.4,2,2,0.932,0.137,0.119,0.763,0.3546,0.801948,219.8,6.5861,32.96,189.8
14,98,0,1833.93,48.56,287.325,212.87,514.65,1,2,0.977,0.053,0.067,0.676,0.3681,0.609657,226.55,5.72169,34.31,196.55
14,145,0,1765.39,71.5601,465.42,188.172,390.84,9,0,0.919,0.369,0.054,0.529,0.3507,1.32767,217.85,8.48367,32.57,187.85
14,321,1,1747.62,90.06,488.62,92.19,137.24,14,0,0.977,0.018,0.288,0.418,0.3681,0.537242,226.55,6.26052,34.31,196.55
14,307,1,1698.75,90.06,339.295,166.528,198.59,8,1,0.779,0.112,0.069,0.348,0.3087,0.798256,196.85,5.58449,28.37,166.85
14,121,0,1683.43,67.98,230.39,200.849,340.78,2,4,0.866,0.026,0.11,0.757,0.3348,0.562452,209.9,5.2771,30.98,179.9
14,184,1,1661.23,90.06,348.35,134.672,156.7,9,1,0.878,0.024,0.056,0.49,0.3384,0.556784,211.7,5.08043,31.34,181.7
