generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
22,345,1,3809.11,90.06,617.5,35,875,6,4,1,0,0.406,1,0.375,0.5,230,6.624,35,200
22,372,1,3695.67,90.06,752.5,175,665,14,5,1,0.129,0.376,0.52,0.375,0.758,230,7.794,35,200
22,302,1,3536.87,90.06,650,116.439,700,10,4,1,0.147,0.334,0.94,0.375,0.794,230,7.806,35,200
22,58,1,3534.75,90.06,595,140,770,7,4,1,0.09,0.355,0.742,0.375,0.68,230,7.32,35,200
22,368,1,3437.39,90.06,560,140,700,7,6,1,0.054,0.391,0.745,0.375,0.608,230,7.104,35,200
22,146,0,3254.09,82.22,600,200.56,840,6,3,1,0.144,0.433,0.853,0.375,0.788,230,8.172,35,200
22,50,0,3022.25,74.5599,420,200.56,840,0,6,1,0.081,0.433,0.622,0.375,0.662,230,7.542,35,200
22,124,0,2859.45,36.2999,420,210,840,0,5,1,0.444,0.415,0.877,0.375,1.388,230,11.1,35,200
22,101,0,2675.06,53.64,385,210,770,0,4,1,0,0.313,0.961,0.375,0.5,230,6.252,35,200
22,87,0,2573.76,40.7399,367.5,210,735,0,5,1,0.082,0.574,1,0.375,0.664,230,8.116,35,200
22,230,0,2524.17,76.06,460,200.12,560,6,4,1,0.214,0.368,0.682,0.375,0.928,230,8.612,35,200
22,216,0,2514.43,33.7,367.5,210,735,0,4,1,0.144,0.391,0.934,0.375,0.788,230,8.004,35,200
22,117,0,2427.45,34.22,332.5,210,665,0,6,1,0.111,0.313,0.823,0.375,0.722,230,7.362,35,200
22,186,0,2400.29,63.9799,387.5,200.12,595,3,4,1,0.241,0.415,0.919,0.375,0.982,230,9.07,35,200
22,347,0,2398.75,42.0599,332.5,210,665,0,5,1,0.168,0.352,0.934,0.375,0.836,230,8.088,35,200
22,136,0,2397.85,26.72,350,210,700,0,4,1,0.354,0.391,0.697,0.375,1.208,230,10.104,35,200
22,94,1,2315.21,90.06,870,70,0,29,0,1,0.156,0.037,0.313,0.375,0.812,230,6.708,35,200
22,254,0,2254.82,26.5399,315,210,630,0,5,1,0.213,0.391,0.997,0.375,0.926,230,8.694,35,200
22,363,0,2197.27,39.8199,297.5,210,595,0,5,1,0.495,0.391,0.862,0.375,1.49,230,11.514,35,200
22,142,1,2147.71,90.06,810,175,0,27,0,1,0.261,0,0.889,0.375,1.022,230,7.61,35,200
22,118,0,2138.13,52.56,280,210,560,0,5,1,0.072,0.391,0.769,0.375,0.644,230,7.284,35,200
22,245,0,2115.8,44.4,297.5,210,595,0,3,1,0,0.313,1,0.375,0.5,230,6.252,35,200
22,83,0,2104.21,73.64,280,200.68,560,0,3,1,0.024,0.391,0.343,0.375,0.548,230,6.804,35,200
22,295,1,2103.73,90.06,750,0,0,25,0,1,0.144,0.085,0.562,0.375,0.788,230,6.78,35,200
22,235,1,2077.15,90.06,750,76.1194,0,25,0,1,0.456,0,0.646,0.375,1.412,230,9.56,35,200
22,342,0,2065.1,28.1,280,210,560,0,5,1,0.237,0.433,0.718,0.375,0.974,230,9.102,35,200
