generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
24,97,1,3355.8,90.06,682.5,175,525,14,6,1,0.172,0.412,1,0.375,0.844,230,8.368,35,200
24,59,1,3267.61,90.06,682.5,153.004,525,14,4,1,0.219,0.406,0.769,0.375,0.938,230,8.814,35,200
24,29,1,3010.46,90.06,642.5,140,385,15,5,1,0.081,0.322,0.976,0.375,0.662,230,7.098,35,200
24,82,1,2741.45,90.06,565,105,350,13,4,1,0,0.472,0.817,0.375,0.5,230,6.888,35,200
24,328,1,2666.41,90.06,667.5,175,315,17,2,1,0.021,0.352,0.715,0.375,0.542,230,6.618,35,200
24,35,0,2630.48,37.9201,350,210,700,0,8,1,0.495,0.391,0.742,0.375,1.49,230,11.514,35,200
24,367,1,2619.08,90.06,535,139.2,350,12,3,1,0,0.437,0.994,0.375,0.5,230,6.748,35,200
24,149,0,2490.32,53.7401,362.5,210,665,1,5,1,0.156,0.391,0.988,0.375,0.812,230,8.124,35,200
24,277,1,2426.14,90.06,457.5,105,315,10,3,1,0.018,0.391,0.517,0.375,0.536,230,6.744,35,200
24,254,0,2416.39,60.56,345,210,630,1,5,1,0.09,0.364,0.877,0.375,0.68,230,7.356,35,200
24,70,0,2415.28,34.74,385,210,770,0,2,1,0.144,0.361,0.889,0.375,0.788,230,7.884,35,200
24,88,0,2385.38,39.16,332.5,210,665,0,5,1,0.117,0.433,0.787,0.375,0.734,230,7.902,35,200
24,213,0,2363.95,69.3201,587.5,206.679,455,12,2,1,0.262,0.448,0.898,0.375,1.024,230,9.412,35,200
24,295,1,2271.48,90.06,567.5,70,175,16,2,1,0.069,0.37,0.82,0.375,0.638,230,7.17,35,200
24,9,0,2152.24,40.24,280,210,560,0,6,1,0.15,0.391,0.997,0.375,0.8,230,8.064,35,200
24,64,0,2131.4,69.0601,317.5,200.243,455,3,6,1,0.147,0.4,1,0.375,0.794,230,8.07,35,200
24,258,0,2063.43,67.98,305,201.199,490,2,4,1,0,0.406,1,0.375,0.5,230,6.624,35,200
24,250,0,1978.94,81.14,482.5,200.24,245,12,3,1,0.243,0.4,0.994,0.375,0.986,230,9.03,35,200
24,365,0,1949.55,24.46,280,210,560,0,3,1,0.144,0.574,0.919,0.375,0.788,230,8.736,35,200
24,85,0,1912.57,42.5,262.5,210,525,0,3,1,0.082,0.391,0.859,0.375,0.664,230,7.384,35,200
24,323,0,1889.96,34.74,262.5,210,525,0,3,1,0.444,0.391,0.994,0.375,1.388,230,11.004,35,200
24,93,0,1867.21,26.44,262.5,210,525,0,3,1,0.118,0.355,0.97,0.375,0.736,230,7.6,35,200
24,394,0,1839.17,36.8201,245,210,490,0,4,1,0.102,0.583,0.778,0.375,0.704,230,8.352,35,200
24,119,0,1828.22,76.4,427.5,200.56,315,9,2,1,0.135,0.394,0.859,0.375,0.77,230,7.926,35,200
24,390,0,1812.32,24.0001,245,210,490,0,4,1,0.09,0.394,0.97,0.375,0.68,230,7.476,35,200
24,15,0,1760.2,23.06,245,210,490,0,3,1,0.241,0.376,0.877,0.375,0.982,230,8.914,35,200
24,46,0,1730.55,38.2401,270,210,420,2,3,1,0.151,0.406,1,0.375,0.802,230,8.134,35,200
24,161,0,1725.77,30.92,262.5,210,525,0,2,1,0.144,0.457,0.919,0.375,0.788,230,8.268,35,200
24,383,0,1719.91,43.66,240,210,420,1,4,1,0.135,0.655,0.871,0.375,0.77,230,8.97,35,200
24,141,0,1716.91,50.1601,287.5,210,455,2,2,1,0.189,0.331,0.598,0.375,0.878,230,8.214,35,200
