generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
18,268,1,849.48,90.28,52.5,0,105,0,0,1,0.183,0.334,0.994,0.375,0.866,230,8.166,35,200
18,325,1,840.051,90.28,52.5,0,105,0,0,1,0.053,0.391,0.793,0.375,0.606,230,7.094,35,200
18,210,1,840.051,90.28,52.5,0,105,0,0,1,0.102,0.391,0.877,0.375,0.704,230,7.584,35,200
18,171,1,840.051,90.28,52.5,0,105,0,0,1,0,0.391,0.994,0.375,0.5,230,6.564,35,200
18,215,1,840.051,90.28,52.5,0,105,0,0,1,0.06,0.391,0.562,0.375,0.62,230,7.164,35,200
18,23,1,839.555,90.28,52.5,0,105,0,0,1,0.066,0.394,0.994,0.375,0.632,230,7.236,35,200
18,14,1,839.389,90.28,52.5,0,105,0,0,1,0.219,0.395,0.883,0.375,0.938,230,8.77,35,200
18,345,1,837.569,90.28,52.5,0,105,0,0,1,0.129,0.406,0.781,0.375,0.758,230,7.914,35,200
18,291,1,837.569,90.28,52.5,0,105,0,0,1,0,0.406,0.814,0.375,0.5,230,6.624,35,200
18,38,1,834.096,90.28,52.5,0,105,0,0,1,0.123,0.427,0.769,0.375,0.746,230,7.938,35,200
18,106,1,831.98,90.28,52.5,35,105,0,0,1,0.102,0.334,0.994,0.375,0.704,230,7.356,35,200
18,271,1,831.614,90.28,52.5,0,105,0,0,1,0.066,0.442,0.76,0.375,0.632,230,7.428,35,200
18,44,1,830.987,90.28,52.5,35,105,0,0,1,0.147,0.34,0.496,0.375,0.794,230,7.83,35,200
18,80,1,818.712,90.28,52.5,0,105,0,0,1,0.219,0.52,0.769,0.375,0.938,230,9.27,35,200
18,176,1,815.472,90.28,52.5,70,105,0,0,1,0.12,0.328,0.994,0.375,0.74,230,7.512,35,200
18,32,1,812.129,90.28,52.5,35,105,0,0,1,0.114,0.454,0.739,0.375,0.728,230,7.956,35,200
18,376,1,778.122,90.28,52.5,105,105,0,0,1,0.026,0.448,0.664,0.375,0.552,230,7.052,35,200
18,58,1,758.689,90.28,35,0,70,0,0,1,0.117,0.301,0.778,0.375,0.734,230,7.374,35,200
18,115,1,753.23,90.28,35,0,70,0,0,1,0.177,0.334,0.847,0.375,0.854,230,8.106,35,200
18,385,1,752.551,90.28,52.5,175,105,0,0,1,0.066,0.391,0.994,0.375,0.632,230,7.224,35,200
18,378,1,743.801,90.28,35,0,70,0,0,1,0.086,0.391,0.769,0.375,0.672,230,7.424,35,200
18,310,1,736.853,90.28,35,0,70,0,0,1,0.081,0.433,0.757,0.375,0.662,230,7.542,35,200
18,122,1,735.695,90.28,35,0,70,0,0,1,0.024,0.44,0.769,0.375,0.548,230,7,35,200
18,342,1,725.639,90.28,35,35,70,0,0,1,0.207,0.395,0.892,0.375,0.914,230,8.65,35,200
18,195,1,725.439,90.28,35,0,70,0,0,1,0.228,0.502,0.631,0.375,0.956,230,9.288,35,200
18,79,1,722.462,90.28,35,0,70,0,0,1,0.066,0.52,0.433,0.375,0.632,230,7.74,35,200
18,26,1,717.003,90.28,35,0,70,0,0,1,0.216,0.553,0.673,0.375,0.932,230,9.372,35,200
18,89,1,713.529,90.28,35,0,70,0,0,1,0.372,0.574,0.7,0.375,1.244,230,11.016,35,200
18,107,1,710.42,90.28,35,35,70,0,0,1,0,0.487,0.589,0.375,0.5,230,6.948,35,200
18,188,1,708.435,90.28,35,35,70,0,0,1,0.132,0.499,0.769,0.375,0.764,230,8.316,35,200
18,37,1,696.031,90.28,60,0,0,2,0,1,0.189,0.295,0.46,0.375,0.878,230,8.07,35,200
18,87,1,684.353,90.28,35,105,70,0,0,1,0.036,0.433,0.385,0.375,0.572,230,7.092,35,200
18,19,1,675.98,90.28,30,0,0,1,0,1,0.117,0,0.754,0.375,0.734,230,6.17,35,200
18,41,1,663.657,90.28,30,0,0,1,0,1,0.078,0.091,0.445,0.375,0.656,230,6.144,35,200
18,394,1,660.453,90.28,17.5,0,35,0,0,1,0,0.313,0.445,0.375,0.5,230,6.252,35,200
18,160,1,658.24,90.28,30,0,0,1,0,1,0.087,0.131,0.472,0.375,0.674,230,6.394,35,200
18,12,1,650.859,90.28,17.5,0,35,0,0,1,0,0.371,0.445,0.375,0.5,230,6.484,35,200
18,123,1,647.551,90.28,17.5,0,35,0,0,1,0.18,0.391,0.472,0.375,0.86,230,8.364,35,200
18,230,1,646.889,90.28,17.5,0,35,0,0,1,0.093,0.395,0.262,0.375,0.686,230,7.51,35,200
18,296,1,646.062,90.28,17.5,0,35,0,0,1,0.141,0.4,0.349,0.375,0.782,230,8.01,35,200
