generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
8,174,0,518.54,66.72,156.325,88.7257,12.65,5,0,0.255,0.219,0.054,0.412,0.1515,1.42746,118.25,4.19207,12.65,88.25
8,274,0,507.096,49.74,109.47,107.563,98.94,2,0,0.383,0.3,0.071,0.511,0.1899,1.6553,137.45,5.3224,16.49,107.45
8,109,0,505.38,52.24,146.715,114.053,53.43,4,0,0.427,0.315,0.094,0.234,0.2031,1.67148,144.05,5.72403,17.81,114.05
8,81,0,495.313,61.08,144.68,149.201,49.36,4,0,0.656,0.107,0.214,0.204,0.2718,0.824424,178.4,5.67315,24.68,148.4
8,364,0,493.611,70.3,150,86.3187,0,5,0,0.241,0.084,0.088,0,0.1473,0.859268,116.15,3.53246,12.23,86.15
8,391,0,492.399,67.56,150,88.1219,0,5,0,0.254,0.22,0,0.374,0.1512,1.43236,118.1,3.97728,12.62,88.1
8,173,0,487.958,48.82,81.56,132.879,43.12,2,1,0.552,0.25,0.069,0.203,0.2406,1.336,162.8,5.76,21.56,132.8
8,397,0,485.995,54.06,74.69,98.7756,29.38,2,1,0.323,0.111,0.057,0.418,0.1719,0.947441,128.45,3.85612,14.69,98.45
8,239,0,469.906,58.72,150,71.2289,0,5,0,0.132,0.111,0,0.02,0.1146,1.01104,99.8,2.92791,8.96,69.8
8,188,0,465.04,48.22,57.525,117.505,55.05,1,1,0.445,0.05,0.088,0.229,0.2085,0.68325,146.75,4.0205,18.35,116.75
8,377,0,459.978,60.32,150,74.4161,0,5,0,0.122,0.129,0.154,0.167,0.1116,1.09779,98.3,3.59243,8.66,68.3
8,272,0,455.146,45.56,180,112.363,0,6,0,0.412,0.408,0.119,0,0.1986,2.03571,141.8,6.35258,17.36,111.8
8,286,0,454.534,65.32,92.34,133.329,64.68,2,0,0.552,0,0.054,0.105,0.2406,0.5,162.8,3.872,21.56,132.8
8,1,0,451.716,43.86,109.36,158.389,98.72,2,0,0.656,0.107,0.214,0.234,0.2718,0.824424,178.4,5.67315,24.68,148.4
8,60,0,449.306,60.4,150,85.411,0,5,0,0.234,0,0.214,0.234,0.1452,0.5,115.1,3.558,12.02,85.1
8,71,0,448.013,64.16,150,109.209,0,5,0,0.39,0.04,0.228,0.06,0.192,0.6532,138.5,4.3356,16.7,108.5
8,204,0,438.533,58.64,150,95.5904,0,5,0,0.301,0.166,0.215,0.1,0.1653,1.1801,125.15,4.7268,14.03,95.15
8,89,0,437.356,50.08,150,55.2646,0,5,0,0.033,0.342,0.137,0.188,0.0849,2.17614,84.95,4.08272,5.99,54.95
8,255,0,429.25,60.48,150,139.459,0,5,0,0.596,0.175,0.14,0,0.2538,1.0621,169.4,5.6738,22.88,139.4
8,147,0,428.119,15.12,52.08,116.45,104.16,0,1,0.412,0.073,0.133,0.457,0.1986,0.774772,141.8,4.24046,17.36,111.8
8,266,0,425.268,34.32,39.57,91.1001,79.14,0,1,0.273,0.466,0.329,0.183,0.1569,2.44835,120.95,6.76231,13.19,90.95
8,246,0,418.185,67.64,120,116.908,0,4,0,0.442,0.053,0.00100001,0,0.2076,0.694722,146.3,3.68256,18.26,116.3
8,113,0,417.986,44.98,53.9,154.366,47.8,1,1,0.63,0.045,0.055,0.269,0.264,0.63995,174.5,4.4601,23.9,144.5
8,183,0,417.749,62.9,120,76.1217,0,4,0,0.172,0.161,0.046,0.167,0.1266,1.22192,105.8,3.51015,10.16,75.8
8,201,0,415.864,61.64,104.45,97.621,28.9,3,0,0.315,0.037,0.114,0.269,0.1695,0.650035,127.25,3.61893,14.45,97.25
8,226,0,415.119,66.72,120,97.7868,0,4,0,0.318,0.021,0.095,0.233,0.1704,0.584966,127.7,3.45807,14.54,97.7
8,52,0,414.783,40.78,136.76,112.18,33.52,4,0,0.392,0.348,0.066,0.271,0.1926,1.83075,138.8,5.6505,16.76,108.8
8,307,0,414.695,49.74,46.22,106.764,32.44,1,1,0.374,0.096,0.07,0.218,0.1872,0.872288,136.1,4.00142,16.22,106.1
8,270,0,414.056,64.16,120,101.009,0,4,0,0.337,0.094,0,0.254,0.1761,0.874966,130.55,3.57707,15.11,100.55
8,152,0,412.745,62.72,120,89.0351,0,4,0,0.258,0.112,0.024,0.123,0.1524,0.973312,118.7,3.49138,12.74,88.7
8,28,0,409.415,47.14,128.06,71.7493,16.12,4,0,0.102,0.079,0.057,0.119,0.1056,0.870826,95.3,2.89835,8.06,65.3
8,38,0,406.943,55.68,125.2,77.3279,10.4,4,0,0.18,0.011,0.214,0.234,0.129,0.54906,107,3.45188,10.4,77
8,63,0,405.352,51.5,91.89,131.78,63.78,2,0,0.542,0.232,0.057,0.324,0.2376,1.28277,161.3,5.53646,21.26,131.3
8,97,0,400.757,63.22,120,106.802,0,4,0,0.377,0.111,0.075,0.1,0.1881,0.929459,136.55,4.12608,16.31,106.55
8,49,0,400.329,50.64,128.35,108.809,16.7,4,0,0.39,0.112,0.111,0.02,0.192,0.92896,138.5,4.32408,16.7,108.5
8,4,0,400.062,52.24,85.4,76.0237,50.8,2,0,0.172,0.084,0.057,0.204,0.1266,0.876656,105.8,3.16669,10.16,75.8
8,291,0,385.343,41.4,94.84,112.421,69.68,2,0,0.414,0.138,0.241,0.29,0.1992,1.0186,142.1,5.10079,17.42,112.1
8,208,0,385.012,46.52,91.89,131.334,63.78,2,0,0.542,0.219,0.108,0.254,0.2376,1.23891,161.3,5.64619,21.26,131.3
8,273,0,383.718,54.82,120,88.7385,0,4,0,0.258,0.161,0.046,0.167,0.1524,1.18039,118.7,3.85123,12.74,88.7
8,280,0,383.568,52.74,107.51,112.725,35.02,3,0,0.417,0.111,0.265,0.063,0.2001,0.916139,142.55,5.03272,17.51,112.55
8,374,0,382.469,47.06,131.35,139.119,22.7,4,0,0.59,0.245,0.214,0.234,0.252,1.29135,168.5,6.4733,22.7,138.5
8,177,0,378.177,44.88,58.24,171.383,116.48,0,0,0.804,0.186,0.201,0.218,0.3162,0.981368,200.6,6.85726,29.12,170.6
8,77,0,376.504,51.24,120,85.6718,0,4,0,0.234,0.159,0,0.149,0.1452,1.18338,115.1,3.56124,12.02,85.1
8,54,0,375.185,57.64,120,132.073,0,4,0,0.542,0.1,0.00599999,0.048,0.2376,0.8374,161.3,4.3752,21.26,131.3
8,342,0,370.897,51.06,67.36,118.555,74.72,1,0,0.456,0,0.183,0.364,0.2118,0.5,148.4,4.1,18.68,118.4
8,277,0,370.278,53.64,120,94.4877,0,4,0,0.296,0.204,0.127,0,0.1638,1.33885,124.4,4.5743,13.88,94.4
8,295,0,368.999,49.82,120,90.7427,0,4,0,0.271,0.03,0,0.307,0.1563,0.62561,120.65,2.98178,13.13,90.65
8,138,0,367.963,45.18,20.055,92.4,40.11,0,1,0.279,0.026,0.063,0.382,0.1587,0.608238,121.85,3.23652,13.37,91.85
8,383,0,357.996,62.32,90,68.6558,0,3,0,0.122,0.027,0.062,0.036,0.1116,0.625118,98.3,2.74176,8.66,68.3
8,154,0,357.789,47.82,120,75.4917,0,4,0,0.169,0.258,0.165,0.037,0.1257,1.65919,105.35,4.46061,10.07,75.35
8,346,0,355.728,42.02,105.62,104.041,31.24,3,0,0.354,0.269,0.083,0.209,0.1812,1.55932,133.1,5.04136,15.62,103.1
8,221,0,352.71,51.14,87.65,163.879,55.3,2,0,0.755,0.068,0.214,0.069,0.3015,0.68598,193.25,5.70104,27.65,163.25
8,316,0,351.651,58.9,90,59.2799,0,3,0,0.06,0.178,0.055,0.283,0.093,1.35796,89,3.17608,6.8,59
8,102,0,348.475,50.56,120,129.233,0,4,0,0.524,0.229,0.051,0.448,0.2322,1.28501,158.6,5.41198,20.72,128.6
8,199,0,339.493,13.06,53.08,84.16,46.16,1,1,0.218,0.193,0.055,0.1,0.1404,1.33878,112.7,3.89844,11.54,82.7
8,93,0,339.205,49.4,96.61,91.6522,13.22,3,0,0.274,0.241,0.057,0.092,0.1572,1.5069,121.1,4.4102,13.22,91.1
8,368,0,338.835,49.98,96.115,86.2596,12.23,3,0,0.241,0.22,0.088,0.169,0.1473,1.44094,116.15,4.27312,12.23,86.15
8,186,0,338.002,49.98,94.75,76.2099,9.5,3,0,0.15,0.145,0.066,0.145,0.12,1.15975,102.5,3.4245,9.5,72.5
8,79,0,337.487,49.9,94.915,74.1694,9.83,3,0,0.161,0.181,0.095,0.233,0.1233,1.31758,104.15,3.76185,9.83,74.15
8,36,0,334.302,57.82,90,87.81,0,3,0,0.251,0.141,0.048,0.418,0.1503,1.09883,117.65,3.72135,12.53,87.65
8,59,0,330.682,48.5201,98.11,106.526,16.22,3,0,0.374,0.232,0.144,0.324,0.1872,1.3997,136.1,5.14661,16.22,106.1
8,56,0,328.454,52.08,74.78,99.607,29.56,2,0,0.326,0,0.068,0.286,0.1728,0.5,128.9,3.25,14.78,98.9
8,171,0,322.698,54.82,90,98.3445,0,3,0,0.322,0.112,0,0.183,0.1716,0.951808,128.3,3.63038,14.66,98.3
8,326,0,320.387,50.64,90,63.6799,0,3,0,0,0.145,0.066,0.000999995,0.075,1.225,80,2.844,5,50
8,122,0,320.039,45.76,61.89,132.225,63.78,1,0,0.542,0.219,0.137,0.37,0.2376,1.23891,161.3,5.76219,21.26,131.3
8,18,0,319.519,35.8801,102.26,99.34,24.52,3,0,0.242,0.037,0.071,0.187,0.1476,0.658138,116.3,3.21172,12.26,86.3
8,168,0,316.453,60.24,66.445,89.7294,12.89,2,0,0.263,0,0.055,0.269,0.1539,0.5,119.45,3.009,12.89,89.45
8,172,0,312.758,50.56,90,88.4043,0,3,0,0.255,0.114,0,0.044,0.1515,0.98279,118.25,3.39542,12.65,88.25
8,293,0,312.239,56.64,90,132.002,0,3,0,0.542,0.15,0,0.37,0.2376,1.0061,161.3,4.7138,21.26,131.3
8,207,0,308.799,47.64,90,64.7352,0,3,0,0.096,0.19,0.078,0.178,0.1038,1.39528,94.4,3.46944,7.88,64.4
8,351,0,306.763,54.98,90,131.334,0,3,0,0.542,0.1,0,0.289,0.2376,0.8374,161.3,4.3512,21.26,131.3
8,44,0,303.822,47.82,90,68.1599,0,3,0,0.12,0.387,0.132,0.175,0.111,2.29568,98,4.71464,8.6,68
8,45,0,303.54,56.4,68.56,111.221,17.12,2,0,0.404,0.026,0.063,0.286,0.1962,0.598488,140.6,3.63102,17.12,110.6
8,128,0,303.504,54.34,90,133.371,0,3,0,0.392,0.165,0,0.126,0.1926,1.13096,138.8,4.22408,16.76,108.8
8,76,0,302.398,46.88,90,83.2238,0,3,0,0.218,0.136,0.00100001,0.286,0.1404,1.09106,112.7,3.37989,11.54,82.7
8,190,0,301.609,47.98,90,85.3019,0,3,0,0.234,0.234,0.051,0.062,0.1452,1.50573,115.1,4.17054,12.02,85.1
8,75,0,299.976,46.34,10.885,134.571,21.77,0,1,0.559,0.037,0.069,0.183,0.2427,0.622951,163.85,4.2251,21.77,133.85
8,322,0,297.347,46.52,90,72.245,0,3,0,0.147,0.299,0.134,0.087,0.1191,1.86314,102.05,4.43672,9.41,72.05
8,83,0,295.1,53.48,69.55,121.027,19.1,2,0,0.47,0.037,0.051,0.286,0.216,0.63283,150.5,3.86634,19.1,120.5
8,203,0,294.649,36.28,81.59,133.228,43.18,2,0,0.553,0.33,0.082,0.229,0.2409,1.60253,162.95,6.40194,21.59,132.95
8,376,0,293.987,42.48,75.89,104.55,31.78,2,0,0.363,0.143,0.154,0.307,0.1839,1.05927,134.45,4.58845,15.89,104.45
8,146,0,293.767,43.86,90,68.5658,0,3,0,0.121,0.434,0.083,0.151,0.1113,2.51246,98.15,4.74608,8.63,68.15
8,125,0,293.615,50.7401,90,104.508,0,3,0,0.363,0.129,0.154,0.069,0.1839,1.00452,134.45,4.50196,15.89,104.45
8,302,0,293.189,33.08,43.4,113.254,86.8,0,0,0.412,0.223,0.094,0.307,0.1986,1.33937,141.8,5.05526,17.36,111.8
8,311,0,293.121,50.98,90,126.488,0,3,0,0.507,0.045,0.027,0.06,0.2271,0.656555,156.05,3.94589,20.21,126.05
8,119,0,292.623,46.04,90,97.0334,0,3,0,0.311,0.325,0,0.281,0.1683,1.82178,126.65,4.83945,14.33,96.65
8,17,0,292.103,51.24,90,120.948,0,3,0,0.438,0.152,0.088,0,0.2064,1.06027,145.7,4.67346,18.14,115.7
8,214,0,291.186,46.96,90,106.347,0,3,0,0.375,0.258,0,0.163,0.1875,1.49975,136.25,4.7375,16.25,106.25
8,240,0,284.924,39.4,74.81,99.2871,29.62,2,0,0.327,0.464,0.081,0.188,0.1731,2.36482,129.05,6.07137,14.81,99.05
8,43,0,284.407,50.64,67.165,96.7324,14.33,2,0,0.311,0,0.051,0.175,0.1683,0.5,126.65,3.137,14.33,96.65
8,58,0,284.262,48.82,90,99.5303,0,3,0,0.234,0.138,0.23,0.084,0.1452,1.09312,115.1,4.36775,12.02,85.1
8,80,0,283.93,51.98,68.02,105.818,16.04,2,0,0.368,0.115,0.118,0.1,0.1854,0.94804,135.2,4.28992,16.04,105.2
8,160,0,283.66,51.24,64.915,74.5103,9.83,2,0,0.161,0.166,0.071,0.406,0.1233,1.24982,104.15,3.59136,9.83,74.15
8,390,0,282.969,47.3,90,106.005,0,3,0,0.369,0.222,0.135,0.179,0.1857,1.36425,135.35,5.02651,16.07,105.35
8,331,0,282.557,44.36,90,85.3112,0,3,0,0.222,0.094,0.151,0.282,0.1416,0.907396,113.3,3.77121,11.66,83.3
8,263,0,279.173,47.54,90,106.766,0,3,0,0.377,0.2,0.194,0.098,0.1881,1.2738,136.55,5.1594,16.31,106.55
8,230,0,278.143,59.16,60,97.8336,0,2,0,0.316,0.027,0,0,0.1698,0.609404,127.4,3.10719,14.48,97.4
8,361,0,275.517,49.74,68.485,110.336,16.97,2,0,0.399,0.147,0.135,0.218,0.1947,1.05904,139.85,4.67692,16.97,109.85
8,205,0,275.205,41.4,72.02,85.2804,24.04,2,0,0.234,0.297,0.212,0.301,0.1452,1.77651,115.1,5.15499,12.02,85.1
8,394,0,271.804,40.26,90,98.2128,0,3,0,0.318,0.443,0,0.223,0.1704,2.29238,127.7,5.57124,14.54,97.7
8,224,0,271.129,55.4,60,85.5417,0,2,0,0.234,0.00699998,0,0.048,0.1452,0.530086,115.1,2.73983,12.02,85.1
8,115,0,267.873,49.24,67.825,103.397,15.65,2,0,0.355,0.107,0.214,0.189,0.1815,0.921045,133.25,4.57691,15.65,103.25
8,61,0,266.512,43.96,54.68,149.427,49.36,1,0,0.656,0.204,0.127,0.234,0.2718,1.11853,178.4,6.09494,24.68,148.4
8,299,0,266.079,55.24,60,94.5222,0,2,0,0.296,0,0,0.307,0.1638,0.5,124.4,2.888,13.88,94.4
8,193,0,264.535,52.58,60,66.5281,0,2,0,0.108,0.116,0.079,0.318,0.1074,1.04242,96.2,3.17917,8.24,66.2
8,87,0,264.17,45.38,67.135,96.5065,14.27,2,0,0.309,0.299,0.083,0.457,0.1677,1.71783,126.35,5.00935,14.27,96.35
8,328,0,260.802,46.88,48.35,116.875,36.7,1,0,0.445,0.165,0.082,0.418,0.2085,1.10473,146.75,4.76355,18.35,116.75
8,24,0,260.452,51.32,60,78.3372,0,2,0,0.188,0.116,0,0.089,0.1314,1.01458,108.2,3.15885,10.64,78.2
8,176,0,260.21,52.74,60,88.7604,0,2,0,0.258,0.148,0,0.409,0.1524,1.12545,118.7,3.5951,12.74,88.7
8,6,0,259.644,53.4,60,85.5416,0,2,0,0.234,0,0.056,0.157,0.1452,0.5,115.1,2.926,12.02,85.1
8,120,0,257.536,49.4,60,59.0199,0,2,0,0.06,0.037,0.079,0.175,0.093,0.67834,89,2.65732,6.8,59
8,92,0,257.106,46.78,47.36,111.857,34.72,1,0,0.412,0.111,0.088,0.188,0.1986,0.917804,141.8,4.30639,17.36,111.8
8,237,0,254.75,42.6,69.115,116.824,18.23,2,0,0.441,0.241,0.095,0.338,0.2073,1.38616,146.15,5.30469,18.23,116.15
8,360,0,254.122,57.4,60,133.555,0,2,0,0.552,0.037,0,0.281,0.2406,0.623728,162.8,3.92654,21.56,132.8
8,107,0,253.671,43.86,67.105,96.123,14.21,2,0,0.307,0.068,0.165,0.254,0.1671,0.777372,126.05,3.97826,14.21,96.05
8,353,0,251.218,43.18,67.405,99.1286,14.81,2,0,0.327,0.325,0.171,0.286,0.1731,1.80617,129.05,5.60265,14.81,99.05
8,284,0,246.678,35.12,32.8,107.278,65.6,0,0,0.38,0.166,0.057,0.202,0.189,1.14076,137,4.41048,16.4,107
8,327,0,245.553,40.12,70.78,133.631,21.56,2,0,0.552,0.299,0.122,0.269,0.2406,1.49986,162.8,6.33029,21.56,132.8
8,229,0,244.386,46.42,24.04,85.1507,48.08,0,0,0.234,0.021,0.111,0.135,0.1452,0.590258,115.1,3.25948,12.02,85.1
8,337,0,240.457,40.52,28.06,95.4625,56.12,0,0,0.301,0,0.131,0.1,0.1653,0.5,125.15,3.427,14.03,95.15
8,170,0,239.556,48.3,60,86.2372,0,2,0,0.241,0.111,0.088,0,0.1473,0.974747,116.15,3.67951,12.23,86.15
