generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
2,119,1,1996.31,90.0201,517.585,64.2096,135.17,15,1,0.477,0.277,0.062,0.199,0.2181,1.48861,151.55,5.57977,19.31,121.55
2,73,1,1691.22,90.0201,456.595,0,13.19,15,1,0.273,0.246,0.075,0.075,0.1569,1.52853,120.95,4.50595,13.19,90.95
2,224,1,1650.7,90.0201,516.745,0,13.49,17,0,0.283,0.29,0.159,0.057,0.1599,1.70379,122.45,5.13742,13.49,92.45
2,32,1,1576.79,90.0201,403.82,53.2038,27.64,13,1,0.294,0.288,0.131,0.116,0.1632,1.68598,124.1,5.06603,13.82,94.1
2,100,1,1575,90.0201,510,86.3912,0,17,0,0.344,0.294,0.125,0,0.1782,1.66659,131.6,5.31482,15.32,101.6
2,300,1,1564.67,90.0201,480,0,0,16,0,0.254,0.297,0.077,0.053,0.1512,1.75869,118.1,4.71063,12.62,88.1
2,97,1,1538.61,90.0201,480,0,0,16,0,0.345,0.242,0.27,0.099,0.1785,1.45953,131.75,5.58394,15.35,101.75
2,132,1,1520.2,90.0201,375.32,82.8766,30.64,12,1,0.344,0.28,0.057,0.104,0.1782,1.61104,131.6,4.95792,15.32,101.6
2,294,1,1503.52,90.0201,440.325,92.372,40.65,14,0,0.285,0.271,0.127,0.086,0.1605,1.62329,122.75,4.91041,13.55,92.75
2,33,1,1499.46,90.0201,450,21.2232,0,15,0,0.278,0.318,0.037,0.1,0.1584,1.82479,121.7,4.78442,13.34,91.7
2,239,1,1499.06,90.0201,450,13.6499,0,15,0,0.255,0.302,0.068,0.199,0.1515,1.77897,118.25,4.70706,12.65,88.25
2,51,1,1482.23,90.0201,450,43.2564,0,15,0,0.252,0.412,0.083,0.066,0.1506,2.24853,117.8,5.35894,12.56,87.8
2,254,1,1477.98,90.0201,450,40.1577,0,15,0,0.273,0.265,0.126,0.05,0.1569,1.60796,120.95,4.81707,13.19,90.95
2,208,1,1471.27,90.0201,450,52.4831,0,15,0,0.297,0.338,0.13,0.087,0.1641,1.88884,124.55,5.36532,13.91,94.55
2,4,1,1460.63,90.0201,450,94.5773,0,15,0,0.301,0.278,0.053,0.059,0.1653,1.63897,125.15,4.72907,14.03,95.15
2,15,1,1426,90.0201,420,42.48,0,14,0,0.2,0.372,0.058,0.069,0.135,2.1368,110,4.7664,11,80
2,179,1,1421.87,90.0201,420,33.182,0,14,0,0.283,0.197,0.123,0.12,0.1599,1.31775,122.45,4.46351,13.49,92.45
2,77,1,1420.82,90.0201,420,32.3089,0,14,0,0.308,0.282,0.134,0.145,0.1674,1.64943,126.2,5.10914,14.24,96.2
2,195,1,1420.65,90.0201,420,45.8768,0,14,0,0.262,0.268,0.085,0.071,0.1536,1.62935,119.3,4.6193,12.86,89.3
2,361,1,1405.06,90.0201,420,75.168,0,14,0,0.264,0.337,0.092,0.102,0.1542,1.9181,119.6,5.04181,12.92,89.6
2,249,1,1361.39,90.0201,390,32.2619,0,13,0,0.18,0.25,0.13,0.065,0.129,1.615,107,4.33,10.4,77
2,251,1,1360.49,90.0201,390,41.6052,0,13,0,0.308,0.312,0.102,0.141,0.1674,1.77171,126.2,5.15658,14.24,96.2
2,382,1,1355.85,90.0201,390,46.5695,0,13,0,0.262,0.313,0.118,0.091,0.1536,1.81898,119.3,5.00204,12.86,89.3
2,321,1,1347.96,90.0201,390,73.7015,0,13,0,0.374,0.323,0.076,0.139,0.1872,1.75259,136.1,5.44281,16.22,106.1
2,274,0,1331.01,87.5401,380.28,108.869,100.56,11,1,0.392,0.253,0.057,0.151,0.1926,1.46747,138.8,5.01106,16.76,108.8
2,272,1,1324.67,90.0201,360,0,0,12,0,0.296,0.114,0.077,0.02,0.1638,0.968768,124.4,3.85446,13.88,94.4
2,99,0,1312.3,74.96,339.8,105.09,79.6,10,2,0.364,0.308,0.146,0.12,0.1842,1.70366,134.6,5.58067,15.92,104.6
2,200,1,1312.11,90.0201,360,31.3326,0,12,0,0.138,0.112,0.054,0.089,0.1164,1.01363,100.7,3.17074,9.14,70.7
2,235,1,1299.26,90.0201,360,67.5675,0,12,0,0.255,0.259,0.015,0,0.1515,1.59687,118.25,4.25727,12.65,88.25
2,134,1,1289.43,90.0201,360,80.214,0,12,0,0.261,0.256,0.041,0.1,0.1533,1.57955,119.15,4.3719,12.83,89.15
2,240,1,1287.49,90.0201,360,79.7769,0,12,0,0.269,0.325,0.057,0.069,0.1557,1.86273,120.35,4.85955,13.07,90.35
2,209,1,1281.8,90.0201,360,90.3421,0,12,0,0.278,0.268,0.06,0.071,0.1584,1.61649,121.7,4.59302,13.34,91.7
2,196,1,1275.99,90.0201,360,90.0766,0,12,0,0.341,0.256,0.104,0.084,0.1773,1.51811,131.15,4.98678,15.23,101.15
2,186,1,1274.05,90.0201,360,93.1475,0,12,0,0.297,0.25,0.107,0.185,0.1641,1.52725,124.55,4.7645,13.91,94.55
2,391,1,1256.7,90.0201,334.06,57.628,8.12,11,0,0.104,0.251,0.088,0.006,0.1062,1.67669,95.6,3.82462,8.12,65.6
2,105,1,1249.51,90.0201,335.47,76.1771,10.94,11,0,0.198,0.268,0.13,0.1,0.1344,1.68081,109.7,4.50438,10.94,79.7
2,96,1,1241.84,90.0201,330,48.8973,0,11,0,0.219,0.276,0.065,0.037,0.1407,1.69867,112.85,4.38366,11.57,82.85
2,148,1,1210.53,90.0201,307.045,63.0762,14.09,10,0,0.303,0.143,0.087,0.142,0.1659,1.08501,125.45,4.08897,14.09,95.45
2,194,1,1179.61,90.0201,300,53.9037,0,10,0,0.103,0.276,0.063,0.088,0.1059,1.79472,95.45,3.83557,8.09,65.45
2,357,0,1097.65,75.2,257.56,69.1413,35.12,8,2,0.126,0.317,0.067,0.089,0.1128,1.96517,98.9,4.15365,8.78,68.9
2,109,0,1072.83,81.6201,337.18,97.2289,14.36,11,1,0.312,0.344,0.112,0.119,0.1686,1.89802,126.8,5.40397,14.36,96.8
2,250,0,1054.32,89.7801,373.64,95.046,27.28,12,0,0.288,0.319,0.055,0.076,0.1614,1.81938,123.2,4.91123,13.64,93.2
2,218,0,1053.54,75.4601,337.615,101.368,15.23,11,1,0.341,0.319,0.104,0.091,0.1773,1.76866,131.15,5.36767,15.23,101.15
2,124,0,1034.77,89.7801,390,90.9072,0,13,0,0.272,0.29,0.104,0.038,0.1566,1.71336,120.8,4.86528,13.16,90.8
2,232,0,1028.14,89.6801,390,96.5064,0,13,0,0.309,0.3,0.13,0.12,0.1677,1.7219,126.35,5.2032,14.27,96.35
2,40,0,1024.36,84.3601,390,87.8851,0,13,0,0.25,0.462,0.055,0,0.15,2.4635,117.5,5.511,12.5,87.5
2,144,0,973.248,87.5401,360,79.7592,0,12,0,0.198,0.328,0.101,0.058,0.1344,1.94517,109.7,4.69966,10.94,79.7
2,21,0,963.924,87.2001,360,101.625,0,12,0,0.342,0.192,0.08,0.079,0.1776,1.26301,131.3,4.50798,15.26,101.3
2,67,0,923.625,67.96,261.675,100.187,43.35,8,1,0.315,0.282,0.131,0.085,0.1695,1.64351,127.25,5.12998,14.45,97.25
2,312,0,920.62,89.2001,330,88.978,0,11,0,0.257,0.325,0.053,0.098,0.1521,1.87442,118.55,4.78415,12.71,88.55
2,248,0,897.245,79.7201,313.31,92.2626,26.62,10,0,0.277,0.254,0.074,0.071,0.1581,1.55893,121.55,4.56515,13.31,91.55
2,44,0,895.964,82.5401,330,89.7568,0,11,0,0.261,0.403,0.065,0.122,0.1533,2.19945,119.15,5.2861,12.83,89.15
2,3,0,878.401,81.2001,330,98.4689,0,11,0,0.321,0.312,0.136,0.027,0.1713,1.75954,128.15,5.35591,14.63,98.15
2,60,0,873.156,78.9601,330,97.7465,0,11,0,0.318,0.325,0.121,0.121,0.1704,1.81495,127.7,5.3581,14.54,97.7
2,188,0,872.867,80.6201,330,99.9096,0,11,0,0.332,0.262,0.16,0.152,0.1746,1.54905,129.8,5.2059,14.96,99.8
2,279,0,868.835,76.4401,291.36,96.5479,42.72,9,0,0.308,0.259,0.069,0.072,0.1674,1.55568,126.2,4.71463,14.24,96.2
2,127,0,867.392,76.2001,330,89.8129,0,11,0,0.262,0.316,0.126,0.057,0.1536,1.83162,119.3,5.05075,12.86,89.3
2,80,0,866.006,89.8601,300,89.7295,0,10,0,0.263,0.288,0.027,0.114,0.1539,1.71277,119.45,4.50346,12.89,89.45
2,325,0,859.896,89.2801,300,91.7757,0,10,0,0.278,0.271,0.05,0.147,0.1584,1.62899,121.7,4.57003,13.34,91.7
2,182,0,859.258,78.4401,330,97.1459,0,11,0,0.314,0.27,0.227,0.148,0.1692,1.59566,127.1,5.43868,14.42,97.1
2,174,0,852.37,78.7801,307.105,96.2793,14.21,10,0,0.307,0.318,0.121,0.107,0.1671,1.79712,126.05,5.26276,14.21,96.05
2,345,0,841.797,83.4601,300,84.3515,0,10,0,0.229,0.137,0.065,0,0.1437,1.09088,114.35,3.68324,11.87,84.35
2,292,0,827.879,70.7,307.21,97.4544,14.42,10,0,0.314,0.372,0.099,0.078,0.1692,2.00958,127.1,5.52685,14.42,97.1
2,238,0,820.312,80.4401,300,93.2566,0,10,0,0.288,0.304,0.121,0.107,0.1614,1.75734,123.2,5.08931,13.64,93.2
2,278,0,820.14,72.7,284.87,99.9765,29.74,9,0,0.329,0.317,0.056,0.138,0.1737,1.77212,129.35,5.10476,14.87,99.35
2,372,0,812.273,77.2801,300,99.7217,0,10,0,0.331,0.264,0.072,0.054,0.1743,1.55785,129.65,4.8613,14.93,99.65
2,222,0,809.967,77.4601,300,98.1195,0,10,0,0.319,0.254,0.104,0.078,0.1707,1.52692,127.85,4.87516,14.57,97.85
2,352,0,796.158,73.8601,300,93.0189,0,10,0,0.286,0.342,0.143,0.12,0.1608,1.91656,122.9,5.38487,13.58,92.9
2,147,0,775.001,64.96,217.48,99.9095,14.96,7,1,0.332,0.312,0.139,0.087,0.1746,1.74925,129.8,5.4215,14.96,99.8
2,76,0,770.546,81.8601,270,101.861,0,9,0,0.345,0.274,0.041,0.13,0.1785,1.58641,131.75,4.86218,15.35,101.75
2,220,0,770.275,63.88,216.715,92.4959,13.43,7,1,0.281,0.326,0.146,0.086,0.1593,1.85518,122.15,5.28064,13.43,92.15
2,55,0,763.078,78.9601,270,92.352,0,9,0,0.281,0.339,0.06,0.062,0.1593,1.90922,122.15,5.01055,13.43,92.15
2,125,0,742.62,79.7201,247.33,98.3643,14.66,8,0,0.322,0.142,0.063,0.112,0.1716,1.07283,128.3,4.06034,14.66,98.3
2,313,0,742.401,70.54,270,88.9777,0,9,0,0.257,0.442,0,0,0.1521,2.36922,118.55,5.22056,12.71,88.55
2,255,0,734.599,69.46,254.42,97.3003,28.84,8,0,0.314,0.294,0.184,0.078,0.1692,1.69305,127.1,5.4079,14.42,97.1
2,330,0,725.631,79.5401,246.4,89.1482,12.8,8,0,0.26,0.123,0.196,0.056,0.153,1.01906,119,4.24788,12.8,89
2,329,0,725.458,75.7801,247.135,96.6602,14.27,8,0,0.309,0.257,0.094,0.102,0.1677,1.54676,126.35,4.80748,14.27,96.35
2,198,0,711.439,62.86,252.71,103.94,25.42,8,0,0.257,0.25,0.069,0.142,0.1521,1.55725,118.55,4.4325,12.71,88.55
2,245,0,707.716,69.8,247.48,103.513,14.96,8,0,0.332,0.253,0.057,0.069,0.1746,1.51301,129.8,4.73998,14.96,99.8
2,167,0,704.901,69.86,247.06,95.7096,14.12,8,0,0.304,0.318,0.101,0.114,0.1662,1.79998,125.6,5.16803,14.12,95.6
2,25,0,702.609,61.28,187.15,103.088,14.3,6,1,0.31,0.259,0.105,0.103,0.168,1.55413,126.5,4.86774,14.3,96.5
