generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
20,183,1,856.28,90.7201,52.5,0,105,0,0,1,0.06,0.301,0.883,0.375,0.62,230,6.804,35,200
20,335,1,850.799,90.7201,52.5,0,105,0,0,1,0.228,0.334,0.631,0.375,0.956,230,8.616,35,200
20,288,1,849.803,90.7201,52.5,0,105,0,0,1,0.117,0.34,0.883,0.375,0.734,230,7.53,35,200
20,336,1,847.312,90.7201,52.5,0,105,0,0,1,0.053,0.355,0.793,0.375,0.606,230,6.95,35,200
20,13,1,844.322,90.7201,52.5,0,105,0,0,1,0.241,0.373,0.451,0.375,0.982,230,8.902,35,200
20,323,1,841.333,90.7201,52.5,0,105,0,0,1,0,0.391,0.892,0.375,0.5,230,6.564,35,200
20,40,1,841.333,90.7201,52.5,0,105,0,0,1,0.117,0.391,0.994,0.375,0.734,230,7.734,35,200
20,245,1,841.333,90.7201,52.5,0,105,0,0,1,0.286,0.391,1,0.375,1.072,230,9.424,35,200
20,231,1,840.835,90.7201,52.5,0,105,0,0,1,0.286,0.394,1,0.375,1.072,230,9.436,35,200
20,326,1,840.669,90.7201,52.5,0,105,0,0,1,0.102,0.395,0.505,0.375,0.704,230,7.6,35,200
20,271,1,837.985,90.7201,52.5,105,105,0,0,1,0,0.116,0.994,0.375,0.5,230,5.464,35,200
20,220,1,837.679,90.7201,52.5,0,105,0,0,1,0.102,0.413,0.682,0.375,0.704,230,7.672,35,200
20,285,1,833.299,90.7201,52.5,35,105,0,0,1,0.144,0.334,0.934,0.375,0.788,230,7.776,35,200
20,394,1,823.833,90.7201,52.5,35,105,0,0,1,0.102,0.391,0.919,0.375,0.704,230,7.584,35,200
20,244,1,822.898,90.7201,52.5,0,105,0,0,1,0,0.502,0.769,0.375,0.5,230,7.008,35,200
20,88,1,822.4,90.7201,52.5,0,105,0,0,1,0.42,0.505,1,0.375,1.34,230,11.22,35,200
