generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
19,80,0,945.836,89.8199,360,177.069,0,12,0,0.839,0.177,0,0.892,0.3267,0.939491,205.85,6.11602,30.17,175.85
19,118,0,944.68,78.1,390,178.446,0,13,0,0.856,0.219,0.166,0.472,0.3318,1.03261,208.4,7.23278,30.68,178.4
19,301,0,937.842,35,175,210,350,0,0,1,0.219,0.511,0.25,0.375,0.938,230,9.234,35,200
19,277,0,928.428,79.0799,390,200.24,0,13,0,1,0.189,0.238,0.904,0.375,0.878,230,7.842,35,200
19,397,0,918.524,81.2399,360,171.631,0,12,0,0.809,0.219,0,0.871,0.3177,1.06349,201.35,6.36603,29.27,171.35
19,282,0,901.293,46.7,105,201.839,210,0,2,1,0,0.553,0.877,0.375,0.5,230,7.212,35,200
19,146,0,892.766,53,420,225.4,0,14,0,1,0.12,0.252,0.673,0.375,0.74,230,7.208,35,200
19,350,0,864.479,57.6799,292.5,201.919,105,8,0,1,0.258,0.06,0.892,0.375,1.016,230,7.82,35,200
19,257,0,856.996,74.8799,360,208.159,0,12,0,0.992,0.108,0.187,0.802,0.3726,0.718592,228.8,6.79882,34.76,198.8
19,249,0,852.064,53,118.09,195.585,236.18,0,1,0.958,0.072,0.442,0.709,0.3624,0.653072,223.7,7.34386,33.74,193.7
19,138,0,848.54,46.8599,122.5,230.642,245,0,1,1,0.141,0.34,0.496,0.375,0.782,230,7.77,35,200
19,379,0,846.231,69.8,360,225.04,0,12,0,1,0.102,0.053,0.877,0.375,0.704,230,6.232,35,200
19,7,0,843.381,67.24,360,210,0,12,0,1,0.168,0.069,0.457,0.375,0.836,230,6.956,35,200
19,76,0,839.983,53.96,390,210,0,13,0,1,0.12,0.295,0.685,0.375,0.74,230,7.38,35,200
19,380,0,838.616,48.3,390,210,0,13,0,1,0,0.075,0.892,0.375,0.5,230,5.3,35,200
19,22,0,835.65,45.9,390,210,0,13,0,1,0.228,0,0.685,0.375,0.956,230,7.28,35,200
19,252,0,814.385,78.1,330,200.677,0,11,0,1,0.111,0.159,0.76,0.375,0.722,230,6.746,35,200
19,89,0,814.335,82.0799,287.5,201.399,35,9,0,1,0.075,0.069,0.589,0.375,0.65,230,6.026,35,200
19,175,0,806.809,19.0599,157.5,210,315,0,0,1,0,0.361,0.892,0.375,0.5,230,6.444,35,200
19,81,0,802.09,87.74,300,210,0,10,0,0.977,0,0,0.235,0.3681,0.5,226.55,4.931,34.31,196.55
19,70,0,800.593,40.9,87.5,201.479,175,0,2,1,0.177,0.376,0.313,0.375,0.854,230,8.274,35,200
19,133,0,788.37,80.9,300,189.56,0,10,0,0.929,0.141,0,0.667,0.3537,0.812033,219.35,6.13693,32.87,189.35
19,211,0,784.508,55.4399,360,210,0,12,0,1,0.132,0.295,0.685,0.375,0.764,230,7.5,35,200
19,333,0,782.243,11.2799,157.5,210,315,0,0,1,0.066,0.394,1,0.375,0.632,230,7.236,35,200
19,110,0,771.312,80.3999,300,200.88,0,10,0,1,0.117,0.08,0.568,0.375,0.734,230,6.49,35,200
19,297,0,769.844,81.8199,300,233.052,0,10,0,0.991,0,0,0.476,0.3723,0.5,228.65,4.973,34.73,198.65
19,85,0,769.567,62.84,330,210,0,11,0,0.983,0,0.057,0.616,0.3699,0.5,227.45,5.177,34.49,197.45
19,299,0,768.285,60.84,330,209.31,0,11,0,1,0.228,0,0.856,0.375,0.956,230,7.28,35,200
19,35,0,757.38,40.6799,360,210,0,12,0,1,0.219,0,0.457,0.375,0.938,230,7.19,35,200
19,340,0,747.656,80.82,300,231.876,0,10,0,1,0,0.159,0.769,0.375,0.5,230,5.636,35,200
19,136,0,741.825,7.91992,122.5,210,245,0,1,1,0.053,0.391,0.559,0.375,0.606,230,7.094,35,200
19,77,0,737.62,50.22,275,210,70,8,0,1,0.099,0.075,0.514,0.375,0.698,230,6.29,35,200
19,23,0,736.639,6.13998,122.5,210,245,0,1,1,0,0.391,0.877,0.375,0.5,230,6.564,35,200
19,192,0,733.583,75.64,257.5,201.199,35,8,0,1,0,0.06,1,0.375,0.5,230,5.24,35,200
19,244,0,721.337,52.58,330,202.639,0,11,0,1,0.183,0.271,0.994,0.375,0.866,230,7.914,35,200
19,26,0,717.283,78.1,270,178.778,0,9,0,0.851,0.156,0.057,0.736,0.3303,0.881732,207.65,6.20154,30.53,177.65
19,276,0,689.209,71.34,270,200.962,0,9,0,1,0.141,0,0.736,0.375,0.782,230,6.41,35,200
19,385,0,686.6,40.4799,330,210,0,11,0,1,0.117,0.166,0.835,0.375,0.734,230,6.834,35,200
19,317,0,683.068,41.5199,330,210,0,11,0,1,0.171,0.277,0.847,0.375,0.842,230,7.818,35,200
19,255,0,670.56,69.0799,270,222.439,0,9,0,1,0.111,0,0.826,0.375,0.722,230,6.11,35,200
19,182,0,668.469,54.8,300,210,0,10,0,1,0,0.223,0.535,0.375,0.5,230,5.892,35,200
19,264,0,664.858,69.3599,270,190.442,0,9,0,0.934,0.171,0.218,1,0.3552,0.875858,220.1,7.31628,33.02,190.1
19,343,0,651.798,67.0399,270,194.799,0,9,0,0.962,0,0.253,0.476,0.3636,0.5,224.3,5.898,33.86,194.3
19,100,0,639.614,61.98,270,218.641,0,9,0,1,0.114,0.086,0.652,0.375,0.728,230,6.484,35,200
19,27,0,639.096,76.64,240,197.365,0,8,0,0.85,0.009,0.091,0.76,0.33,0.52205,207.5,4.9959,30.5,177.5
19,148,0,606.126,63.06,240,189.167,0,8,0,0.92,0.241,0,0.349,0.351,1.03984,218,7.05432,32.6,188
19,323,0,598.1,46.7,104.28,199.54,208.56,0,0,0.992,0.228,0.391,0.472,0.3726,0.961472,228.8,8.80906,34.76,198.8
19,392,0,597.93,46.38,270,208.8,0,9,0,1,0.114,0,0.547,0.375,0.728,230,6.14,35,200
19,218,0,597.051,14.76,122.5,210,245,0,0,1,0.066,0.448,0.76,0.375,0.632,230,7.452,35,200
19,157,0,583.268,66.96,196.33,189.158,32.66,6,0,0.922,0.111,0.063,0.628,0.3516,0.747974,218.3,6.07605,32.66,188.3
19,98,0,583.072,62.54,240,216.063,0,8,0,0.962,0.153,0.083,0.35,0.3636,0.823442,224.3,6.71312,33.86,194.3
19,49,0,580.915,7.48001,122.5,210,245,0,0,1,0.147,0.34,0.496,0.375,0.794,230,7.83,35,200
19,200,0,579.676,45.04,270,209.85,0,9,0,1,0.024,0.193,0.769,0.375,0.548,230,6.012,35,200
19,234,0,579.62,41.32,270,210,0,9,0,1,0.066,0,1,0.375,0.632,230,5.66,35,200
19,204,0,577.767,56.2,240,197.865,0,8,0,0.977,0.312,0,0.994,0.3681,1.14553,226.55,8.00795,34.31,196.55
19,117,0,576.693,44.2999,270,210,0,9,0,1,0.087,0.201,0.682,0.375,0.674,230,6.674,35,200
19,311,0,570.117,37.6399,104.28,202.715,208.56,0,0,0.992,0.228,0.391,0.994,0.3726,0.961472,228.8,8.80906,34.76,198.8
19,349,0,568.868,61.5199,240,200.12,0,8,0,1,0.006,0.286,0.616,0.375,0.512,230,6.204,35,200
19,62,0,560.148,56.46,240,200.2,0,8,0,1,0.156,0.205,0.511,0.375,0.812,230,7.38,35,200
19,314,0,558.88,38.64,270,210,0,9,0,1,0.117,0.196,0.814,0.375,0.734,230,6.954,35,200
19,151,0,555.088,56.46,240,215.403,0,8,0,1,0.12,0.175,0.721,0.375,0.74,230,6.9,35,200
19,72,0,550.922,34.16,270,210,0,9,0,1,0.241,0.071,0.472,0.375,0.982,230,7.694,35,200
19,344,0,541.407,53,240,201.282,0,8,0,1,0.159,0.295,0.511,0.375,0.818,230,7.77,35,200
19,223,0,540.992,67.0399,210,210,0,7,0,1,0,0.086,0.544,0.375,0.5,230,5.344,35,200
19,191,0,538.034,49.94,240,200.403,0,8,0,1,0.297,0.221,0.499,0.375,1.094,230,8.854,35,200
19,101,0,536.935,61.88,210,199.289,0,7,0,0.986,0,0,0.469,0.3708,0.5,227.9,4.958,34.58,197.9
19,120,0,536.071,68.9999,210,216.496,0,7,0,0.986,0,0.166,0.472,0.3708,0.5,227.9,5.622,34.58,197.9
19,288,0,533.801,63.9799,210,200.68,0,7,0,1,0.09,0.102,0.754,0.375,0.68,230,6.308,35,200
19,169,0,528.457,44.1,181.88,192.544,63.76,5,0,0.896,0.297,0.075,0.814,0.3438,1.18666,214.4,7.77267,31.88,184.4
19,266,0,524.609,44.2999,240,209.85,0,8,0,1,0,0.083,0.802,0.375,0.5,230,5.332,35,200
19,10,0,510.999,17.24,105,210,210,0,0,1,0.102,0.391,0.673,0.375,0.704,230,7.584,35,200
19,21,0,510.506,55.32,210,200.087,0,7,0,0.991,0.372,0.037,0.562,0.3723,1.25404,228.65,8.82091,34.73,198.65
19,353,0,507.29,54.94,210,210,0,7,0,1,0.189,0,0.958,0.375,0.878,230,6.89,35,200
19,0,0,504.586,14.0399,105,210,210,0,0,1,0.183,0.334,0.994,0.375,0.866,230,8.166,35,200
19,154,0,503.528,58.1799,210,224.32,0,7,0,1,0.066,0.091,0.445,0.375,0.632,230,6.024,35,200
19,158,0,498.854,57.0799,210,210,0,7,0,1,0,0.186,0.637,0.375,0.5,230,5.744,35,200
19,156,0,493.634,11.2799,105,210,210,0,0,1,0.06,0.391,0.562,0.375,0.62,230,7.164,35,200
19,139,0,480.382,41.12,85.775,198.175,171.55,0,0,0.977,0.207,0.395,0.892,0.3681,0.928283,226.55,8.55243,34.31,196.55
19,367,0,477.411,59.52,180,181.817,0,6,0,0.868,0.216,0,1,0.3354,1.01754,210.2,6.59293,31.04,180.2
19,129,0,470.463,60,180,199.074,0,6,0,0.982,0.183,0,0.586,0.3696,0.875882,227.3,6.75624,34.46,197.3
19,40,0,466.773,62.54,180,197.779,0,6,0,0.977,0,0.141,0.637,0.3681,0.5,226.55,5.495,34.31,196.55
19,356,0,462.884,43.54,210,210,0,7,0,1,0.209,0.069,0.769,0.375,0.918,230,7.366,35,200
19,69,0,454.268,55.1999,180,197.863,0,6,0,0.977,0.192,0,0.366,0.3681,0.897248,226.55,6.8245,34.31,196.55
19,382,0,449.742,54.8,180,194.253,0,6,0,0.946,0.164,0.06,0.487,0.3588,0.854568,221.9,6.66486,33.38,191.9
19,172,0,449.239,53.82,180,198.262,0,6,0,0.977,0.241,0,0.991,0.3681,0.998629,226.55,7.30774,34.31,196.55
19,24,0,428.982,32.9599,210,207.12,0,7,0,1,0.087,0.057,0.538,0.375,0.674,230,6.098,35,200
19,280,0,421.217,63.68,150,183.649,0,5,0,0.889,0.036,0.103,0.85,0.3417,0.583988,213.35,5.41502,31.67,183.35
19,171,0,418.694,48.9,180,200.56,0,6,0,1,0.081,0.166,0.859,0.375,0.662,230,6.474,35,200
19,47,0,416.467,63.58,150,200.682,0,5,0,1,0.066,0.06,0.445,0.375,0.632,230,5.9,35,200
19,37,0,416.21,46.06,180,210,0,6,0,0.916,0.114,0,1,0.3498,0.756728,217.4,5.83054,32.48,187.4
19,168,0,414.874,46.7,180,200.48,0,6,0,1,0.273,0.119,0.892,0.375,1.046,230,8.206,35,200
19,102,0,413.037,61.42,150,197.786,0,5,0,0.985,0.081,0.033,0.727,0.3705,0.665645,227.75,5.88971,34.55,197.75
19,205,0,407.381,61.18,150,176.423,0,5,0,0.839,0.108,0.202,0.769,0.3267,0.768164,205.85,6.30067,30.17,175.85
19,190,0,400.632,41.12,180,205.59,0,6,0,1,0.255,0.00799999,0.616,0.375,1.01,230,7.582,35,200
19,184,0,396.09,44.8599,180,203.619,0,6,0,1,0.219,0.284,0.826,0.375,0.938,230,8.326,35,200
19,312,0,395.686,24.48,210,210,0,7,0,1,0,0.136,0.235,0.375,0.5,230,5.544,35,200
19,224,0,394.081,44.2999,180,218.281,0,6,0,1,0.241,0.178,0.349,0.375,0.982,230,8.122,35,200
19,215,0,393.089,25.54,210,210,0,7,0,1,0.189,0.295,0.46,0.375,0.878,230,8.07,35,200
19,254,0,389.907,40.02,180,210,0,6,0,1,0.225,0.086,0.535,0.375,0.95,230,7.594,35,200
19,107,0,388.475,42.3399,180,209.58,0,6,0,1,0,0.235,0.778,0.375,0.5,230,5.94,35,200
19,278,0,384.544,7.03995,87.5,210,175,0,0,1,0.12,0.403,0.994,0.375,0.74,230,7.812,35,200
19,287,0,382.734,6.5799,87.5,210,175,0,0,1,0.204,0.415,0.697,0.375,0.908,230,8.7,35,200
19,375,0,382.632,12.48,100,210,140,1,0,1,0,0.056,0.778,0.375,0.5,230,5.224,35,200
