generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
7,199,1,1598.81,90.06,510,35.7889,0,17,0,0.033,0.243,0.137,0.163,0.0849,1.69094,84.95,3.66711,5.99,54.95
7,249,0,1513.54,80.82,321.06,148.431,222.12,7,2,0.656,0.107,0.214,0.234,0.2718,0.824424,178.4,5.67315,24.68,148.4
7,42,1,1430.27,90.06,283.12,89.3375,86.24,8,1,0.552,0.037,0.055,0.269,0.2406,0.623728,162.8,4.14654,21.56,132.8
7,96,1,1420.88,90.06,405.62,98.0575,31.24,13,0,0.354,0.299,0.083,0.209,0.1812,1.67746,133.1,5.22508,15.62,103.1
7,257,1,1419.65,90.06,336.13,59.3676,12.26,11,1,0.242,0.11,0.071,0.187,0.1476,0.97014,116.3,3.60972,12.26,86.3
7,234,1,1406.22,90.06,337.945,83.7741,15.89,11,1,0.363,0.129,0.154,0.069,0.1839,1.00452,134.45,4.50196,15.89,104.45
7,171,1,1391.64,90.06,358.42,58.4062,56.84,11,0,0.307,0.068,0.079,0.254,0.1671,0.777372,126.05,3.63426,14.21,96.05
7,290,1,1360,90.06,368.15,21.1611,16.3,12,0,0.105,0.258,0.07,0.175,0.1065,1.70873,95.75,3.78954,8.15,65.75
7,373,1,1328.11,90.06,360,14.196,0,12,0,0.255,0.114,0,0.307,0.1515,0.98279,118.25,3.39542,12.65,88.25
7,338,1,1306.42,90.06,360,43.8005,0,12,0,0.3,0.111,0.051,0,0.165,0.9551,125,3.7478,14,95
7,132,1,1303.15,90.06,360,64.1135,0,12,0,0.122,0.22,0,0.167,0.1116,1.51948,98.3,3.40704,8.66,68.3
7,77,1,1301.97,90.06,360,66.2112,0,12,0,0.218,0.241,0.00100001,0.286,0.1404,1.54739,112.7,3.93723,11.54,82.7
7,277,1,1296.77,90.06,325.14,99.6337,50.28,10,0,0.392,0.165,0.051,0.286,0.1926,1.13096,138.8,4.42808,16.76,108.8
7,360,1,1273.22,90.06,330,3.98503,0,11,0,0.258,0.112,0,0.02,0.1524,0.973312,118.7,3.39538,12.74,88.7
7,184,1,1244.03,90.06,330,46.9558,0,11,0,0.06,0.325,0.057,0.286,0.093,2.0665,89,3.825,6.8,59
7,117,1,1233.85,90.06,330,82.7296,0,11,0,0.234,0.111,0,0.307,0.1452,0.977078,115.1,3.30184,12.02,85.1
7,183,1,1220.24,90.06,308.155,59.3731,16.31,10,0,0.377,0.111,0.075,0.289,0.1881,0.929459,136.55,4.12608,16.31,106.55
7,334,0,1215.2,49.66,119.275,117.029,238.55,0,3,0.445,0.33,0.082,0.229,0.2085,1.70945,146.75,5.8641,18.35,116.75
7,51,1,1213.32,90.06,300,3.77571,0,10,0,0.234,0.111,0,0.307,0.1452,0.977078,115.1,3.30184,12.02,85.1
7,43,1,1196.73,90.06,304.915,63.4641,9.83,10,0,0.161,0.166,0.102,0.075,0.1233,1.24982,104.15,3.71536,9.83,74.15
7,356,1,1194.38,90.06,306.31,85.3978,12.62,10,0,0.254,0.25,0.095,0.233,0.1512,1.5595,118.1,4.523,12.62,88.1
7,326,1,1188.88,90.06,300,34.8199,0,10,0,0,0.145,0.066,0,0.075,1.225,80,2.844,5,50
7,191,1,1175.05,90.06,300,80.3295,0,10,0,0.311,0.094,0,0.254,0.1683,0.882298,126.65,3.4844,14.33,96.65
7,330,1,1141.14,90.06,270,4.36552,0,9,0,0.241,0.02,0.088,0,0.1473,0.58554,116.15,3.18392,12.23,86.15
7,391,1,1113.73,90.06,270,46.4939,0,9,0,0.01,0.081,0.135,0.218,0.078,0.90257,81.5,2.89886,5.3,51.5
7,389,1,1085.96,90.06,250.78,118.44,21.56,8,0,0.552,0,0.069,0.167,0.2406,0.5,162.8,3.932,21.56,132.8
7,201,1,1053.26,90.06,240,83.9021,0,8,0,0.316,0.037,0,0,0.1698,0.649924,127.4,3.16615,14.48,97.4
7,101,1,1038.43,90.06,240,96.5353,0,8,0,0.327,0.026,0.063,0.457,0.1731,0.604494,129.05,3.38801,14.81,99.05
7,69,1,1032.62,90.06,240,94.3886,0,8,0,0.301,0,0.114,0.1,0.1653,0.5,125.15,3.359,14.03,95.15
7,91,0,1017.8,77.98,233.41,101.393,106.82,6,1,0.342,0.193,0.07,0.218,0.1776,1.26698,131.3,4.47404,15.26,101.3
7,38,0,905.771,72.4,255.17,101.494,30.34,8,1,0.339,0.241,0.095,0.251,0.1767,1.4599,130.85,4.85119,15.17,100.85
7,159,0,880.463,70.64,206.38,148.687,172.76,4,0,0.656,0.137,0.071,0.204,0.2718,0.915384,178.4,5.33923,24.68,148.4
7,379,0,864.733,86.16,311.935,145.488,23.87,10,0,0.629,0.102,0.23,0.084,0.2637,0.817526,174.35,5.59995,23.87,144.35
7,223,0,772.053,47.92,112.45,108.077,164.9,1,1,0.383,0.3,0.071,0.406,0.1899,1.6553,137.45,5.3224,16.49,107.45
7,57,0,756.258,62.16,198.02,116.021,36.04,6,1,0.434,0.166,0.133,0.457,0.2052,1.11387,145.1,4.93026,18.02,115.1
7,260,0,728.225,50.84,143.9,133.417,107.8,3,1,0.552,0.202,0.124,0.1,0.2406,1.17549,162.8,5.62902,21.56,132.8
7,58,0,701.75,71.08,248.11,106.592,16.22,8,0,0.374,0.232,0.172,0.107,0.1872,1.3997,136.1,5.25861,16.22,106.1
7,237,0,685.073,80.56,218.155,106.803,16.31,7,0,0.377,0.037,0.069,0.256,0.1881,0.643153,136.55,3.63869,16.31,106.55
7,123,0,628.861,68.16,197.36,112.363,34.72,6,0,0.412,0.241,0.088,0.188,0.1986,1.40712,141.8,5.14775,17.36,111.8
7,64,0,616.695,65.84,215.545,80.8825,11.09,7,0,0.203,0.255,0.241,0.186,0.1359,1.6197,110.45,4.90359,11.09,80.45
7,369,0,615.083,62.06,75.65,116.909,91.3,1,1,0.442,0,0.051,0.119,0.2076,0.5,146.3,3.53,18.26,116.3
7,47,0,611.23,45.08,104.6,114.233,89.2,2,1,0.428,0.111,0.07,0.352,0.2034,0.912476,144.2,4.29305,17.84,114.2
7,393,0,597.173,72.58,188.11,106.592,16.22,6,0,0.374,0.162,0.075,0.186,0.1872,1.12824,136.1,4.43353,16.22,106.1
7,157,0,594.836,67.5,210,97.7188,0,7,0,0.318,0.166,0.124,0,0.1704,1.17164,127.7,4.43073,14.54,97.7
7,376,0,565.037,36.46,63.7,89.8595,127.4,0,1,0.258,0.535,0.329,0.199,0.1524,2.76091,118.7,7.05818,12.74,88.7
7,297,0,561.644,78.9,180,109.956,0,6,0,0.395,0,0.165,0.1,0.1935,0.5,139.25,3.845,16.85,109.25
7,0,0,557.939,63.58,185.83,83.5565,11.66,6,0,0.222,0.25,0.156,0.203,0.1416,1.5835,113.3,4.623,11.66,83.3
7,107,0,547.37,57,152.655,133.888,65.31,4,0,0.559,0.3,0.056,0.418,0.2427,1.4969,163.85,6.1072,21.77,133.85
7,365,0,547.135,43.78,141.575,128.482,103.15,3,0,0.521,0.443,0.084,0.418,0.2313,2.02259,158.15,7.05582,20.63,128.15
7,320,0,545.212,78.9,150,50.0402,0,5,0,0,0.132,0.05,0,0.075,1.16,80,2.728,5,50
7,105,0,542.23,49.24,174.105,105.432,48.21,5,0,0.369,0.35,0.135,0.179,0.1857,1.86255,135.35,5.8219,16.07,105.35
7,228,0,516.423,48.16,87.39,116.524,54.78,2,1,0.442,0.222,0.201,0.385,0.2076,1.31563,146.3,5.60674,18.26,116.3
7,120,0,512.667,65.98,154.12,66.2081,8.24,5,0,0.108,0.116,0.079,0.318,0.1074,1.04242,96.2,3.17917,8.24,66.2
7,196,0,511.996,58.9,180,93.9944,0,6,0,0.291,0.198,0.081,0,0.1623,1.31715,123.65,4.33471,13.73,93.65
7,3,0,510.713,55.42,98.11,106.248,16.22,3,1,0.374,0.109,0.057,0.1,0.1872,0.922702,136.1,4.0306,16.22,106.1
7,32,0,504.495,53.24,164.81,99.287,29.62,5,0,0.327,0.342,0.171,0.188,0.1731,1.8745,129.05,5.704,14.81,99.05
7,54,0,499.747,70.82,150,96.2452,0,5,0,0.307,0.068,0,0,0.1671,0.777372,126.05,3.31826,14.21,96.05
7,321,0,499.664,68.66,150,59.0454,0,5,0,0.06,0.112,0.108,0.283,0.093,1.03984,89,3.10032,6.8,59
7,335,0,494.459,55.98,76.43,107.718,32.86,2,1,0.381,0.045,0.095,0.233,0.1893,0.673565,137.15,3.80587,16.43,107.15
7,283,0,493.717,36.46,48.44,85.969,96.88,0,1,0.237,0.299,0.134,0.202,0.1461,1.78241,115.55,4.86818,12.11,85.55
7,342,0,491.527,59.16,158.245,107.563,16.49,5,0,0.383,0.27,0.08,0.019,0.1899,1.53977,137.45,5.16946,16.49,107.45
7,300,0,480.844,52.3199,180,111.995,0,6,0,0.411,0.35,0.08,0.019,0.1983,1.81845,141.65,5.8161,17.33,111.65
7,5,0,479.242,72.4,150,133.329,0,5,0,0.552,0.037,0.069,0.183,0.2406,0.623728,162.8,4.20254,21.56,132.8
7,169,0,465.075,50.08,120.05,85.7197,60.1,3,0,0.234,0.138,0.168,0.109,0.1452,1.09312,115.1,4.11975,12.02,85.1
7,62,0,464.17,76.8999,120,89.7289,0,4,0,0.263,0,0.001,0.175,0.1539,0.5,119.45,2.793,12.89,89.45
7,164,0,461.999,48.16,180,119.54,0,6,0,0.322,0.423,0.094,0.183,0.1716,2.20638,128.3,5.85124,14.66,98.3
7,145,0,461.815,45.08,97.12,96.4391,14.24,3,1,0.308,0.279,0.25,0.104,0.1674,1.6372,126.2,5.55559,14.24,96.2
7,163,0,454.039,59.24,150,106.247,0,5,0,0.374,0.325,0.002,0.307,0.1872,1.76035,136.1,5.1593,16.22,106.1
7,49,0,453.07,52.66,136.22,108.892,32.44,4,0,0.374,0.161,0.076,0.119,0.1872,1.12436,136.1,4.43128,16.22,106.1
7,208,0,452.638,46.82,105.76,139.698,91.52,2,0,0.596,0.319,0.186,0.418,0.2538,1.52463,169.4,6.94874,22.88,139.4
7,153,0,440.478,62.9,108.03,96.3509,36.06,3,0,0.234,0,0.113,0.061,0.1452,0.5,115.1,3.154,12.02,85.1
7,40,0,437.843,55.58,111.045,95.6981,42.09,3,0,0.301,0.166,0.055,0.1,0.1653,1.1801,125.15,4.0868,14.03,95.15
7,225,0,434.898,66.08,120,72.7651,0,4,0,0.15,0.000999972,0,0.145,0.12,0.50455,102.5,2.4549,9.5,72.5
7,206,0,428.849,54.58,150,89.8126,0,5,0,0.262,0.241,0.211,0.02,0.1536,1.51557,119.3,4.97285,12.86,89.3
7,140,0,428.243,54.32,150,83.0147,0,5,0,0.218,0.241,0.25,0,0.1404,1.54739,112.7,4.93323,11.54,82.7
7,259,0,427.812,48.34,70.705,133.116,21.41,2,1,0.547,0.165,0.051,0.075,0.2391,1.05423,162.05,5.04653,21.41,132.05
7,2,0,426.676,57.08,111.26,131.334,42.52,3,0,0.542,0.1,0.051,0.1,0.2376,0.8374,161.3,4.5552,21.26,131.3
7,155,0,425.214,64.3999,120,68.3928,0,4,0,0.122,0.066,0.062,0.036,0.1116,0.805844,98.3,2.92631,8.66,68.3
7,179,0,425.093,65,120,84.8134,0,4,0,0.229,0.168,0,0.151,0.1437,1.22458,114.35,3.58983,11.87,84.35
7,165,0,424.362,47.66,68.425,109.42,16.85,2,1,0.395,0.166,0.057,0.418,0.1935,1.13329,139.25,4.47042,16.85,109.25
7,246,0,423.225,60.74,106.22,106.764,32.44,3,0,0.374,0.111,0.057,0.186,0.1872,0.930458,136.1,4.04308,16.22,106.1
7,50,0,421.501,50.08,150,99.4446,0,5,0,0.327,0.219,0.054,0.37,0.1731,1.38016,129.05,4.50268,14.81,99.05
7,150,0,416.026,69.08,120,120.317,0,4,0,0.464,0.026,0.054,0.29,0.2142,0.593808,149.6,3.78438,18.92,119.6
7,39,0,403.124,57.24,120,64.4712,0,4,0,0.096,0.145,0.058,0,0.1038,1.18324,94.4,3.18352,7.88,64.4
7,30,0,402.935,42.5999,114.645,107.194,49.29,3,0,0.381,0.35,0.127,0.535,0.1893,1.84995,137.15,5.8511,16.43,107.15
7,313,0,400.042,54.32,106.1,105.849,32.2,3,0,0.37,0.165,0.07,0.418,0.186,1.14185,135.5,4.4163,16.1,105.5
7,337,0,399.667,42.48,56.77,106.693,113.54,0,0,0.374,0.166,0.124,0.202,0.1872,1.14375,136.1,4.6545,16.22,106.1
7,396,0,397.755,42.06,68.35,108.678,16.7,2,1,0.39,0.35,0.175,0.213,0.192,1.8405,138.5,6.089,16.7,108.5
7,263,0,394.235,48.08,128.155,106.976,16.31,4,0,0.377,0.409,0.075,0.226,0.1881,2.08242,136.55,5.99216,16.31,106.55
7,375,0,393.935,62.82,120,108.501,0,4,0,0.39,0.04,0.124,0.075,0.192,0.6532,138.5,3.9196,16.7,108.5
7,319,0,390.341,60.74,120,107.369,0,4,0,0.381,0.00699998,0.094,0.063,0.1893,0.526999,137.15,3.563,16.43,107.15
7,211,0,390.06,56.4,120,72.5149,0,4,0,0.15,0.11,0.131,0.139,0.12,1.0005,102.5,3.513,9.5,72.5
7,298,0,389.904,61.32,120,116.372,0,4,0,0.438,0.089,0.071,0.204,0.2064,0.828054,145.7,4.18789,18.14,115.7
7,198,0,387.778,55.08,120,89.6741,0,4,0,0.262,0.351,0.002,0.059,0.1536,1.97911,119.3,4.74977,12.86,89.3
7,136,0,385.248,43.1,45.32,101.879,30.64,1,1,0.344,0.12,0.138,0.056,0.1782,0.97616,131.6,4.31168,15.32,101.6
7,378,0,382.242,53.56,120,83.5267,0,4,0,0.222,0.144,0.043,0.191,0.1416,1.1241,113.3,3.60581,11.66,83.3
7,90,0,377.31,51.16,120,83.5003,0,4,0,0.223,0.35,0,0.086,0.1419,2.01585,113.45,4.5373,11.69,83.45
7,262,0,370.729,56.74,120,103.21,0,4,0,0.354,0.12,0.191,0.063,0.1812,0.97256,133.1,4.56088,15.62,103.1
7,359,0,366.786,52.58,120,96.5056,0,4,0,0.307,0.047,0.114,0,0.1671,0.691713,126.05,3.65157,14.21,96.05
7,14,0,365.811,65.32,90,85.6185,0,3,0,0.234,0.00699998,0,0.048,0.1452,0.530086,115.1,2.73983,12.02,85.1
7,245,0,365.781,57.5,96.91,94.6998,13.82,3,0,0.294,0.143,0.071,0.223,0.1632,1.08887,124.1,3.99025,13.82,94.1
7,181,0,365.517,55.82,120,132.002,0,4,0,0.542,0.161,0.046,0.167,0.2376,1.04321,161.3,4.97757,21.26,131.3
7,26,0,365.253,57.9,98.08,113.774,16.16,3,0,0.372,0.116,0.057,0.089,0.1866,0.950544,135.8,4.06691,16.16,105.8
7,241,0,363.433,56.5,99.07,116.37,18.14,3,0,0.438,0.152,0.071,0.1,0.2064,1.06027,145.7,4.60546,18.14,115.7
7,151,0,363.233,53.66,120,129.154,0,4,0,0.525,0.203,0,0.087,0.2325,1.19527,158.75,5.02645,20.75,128.75
7,76,0,361.925,49.8199,120,100.257,0,4,0,0.333,0.345,0.031,0,0.1749,1.88035,129.95,5.19231,14.99,99.95
7,182,0,360.35,40.26,128.155,107.393,16.31,4,0,0.377,0.314,0.194,0.171,0.1881,1.71487,136.55,5.87327,16.31,106.55
7,23,0,357.083,47,120,72.5552,0,4,0,0.15,0.423,0.158,0,0.12,2.42465,102.5,5.1547,9.5,72.5
7,104,0,354.214,54.92,96.01,85.1513,12.02,3,0,0.234,0.143,0.103,0.307,0.1452,1.11461,115.1,3.88677,12.02,85.1
7,291,0,343.027,50.84,96.01,85.4115,12.02,3,0,0.234,0.111,0.069,0.307,0.1452,0.977078,115.1,3.57784,12.02,85.1
7,113,0,337.73,48.24,120,108.501,0,4,0,0.39,0.35,0.233,0.044,0.192,1.8405,138.5,6.321,16.7,108.5
7,218,0,336.37,52.58,90,51.5338,0,3,0,0.01,0.241,0.024,0.109,0.078,1.69777,81.5,3.10446,5.3,51.5
7,175,0,335.124,58.82,90,91.4343,0,3,0,0.274,0.084,0.057,0.092,0.1572,0.850952,121.1,3.5241,13.22,91.1
7,93,0,334.131,60.66,90,116.358,0,3,0,0.442,0.053,0,0,0.2076,0.694722,146.3,3.67856,18.26,116.3
7,367,0,332.493,44.92,120,112.743,0,4,0,0.417,0.328,0.124,0.09,0.2001,1.72967,142.55,5.87966,17.51,112.55
7,88,0,331.165,46.92,81.56,133.558,43.12,2,0,0.552,0.246,0.069,0.167,0.2406,1.32262,162.8,5.73075,21.56,132.8
7,118,0,326.915,40.26,46.625,118.882,93.25,0,0,0.455,0.3,0.182,0.418,0.2115,1.5905,148.25,6.112,18.65,118.25
7,71,0,326.677,51.92,90,62.2979,0,3,0,0.081,0.342,0.05,0,0.0993,2.12689,92.15,3.97721,7.43,62.15
7,339,0,325.115,46.22,81.26,131.78,42.52,2,0,0.542,0.219,0.111,0.37,0.2376,1.23891,161.3,5.65819,21.26,131.3
7,147,0,323.639,47.24,120,150.081,0,4,0,0.656,0.166,0.094,0.013,0.2718,1.00331,178.4,5.66138,24.68,148.4
7,235,0,322.929,46.22,80.81,129.399,41.62,2,0,0.527,0.166,0.124,0.183,0.2331,1.06755,159.05,5.26589,20.81,129.05
7,80,0,322.185,54.32,90,77.2922,0,3,0,0.18,0.068,0.114,0,0.129,0.80328,107,3.34144,10.4,77
7,114,0,318.091,51.98,54.33,106.42,48.66,1,0,0.374,0.079,0.057,0.418,0.1872,0.806362,136.1,3.84328,16.22,106.1
7,289,0,317.687,49.74,56.13,112.178,52.26,1,0,0.414,0.026,0.054,0.29,0.1992,0.597708,142.1,3.62658,17.42,112.1
7,115,0,317.328,54.66,90,96.3213,0,3,0,0.307,0.068,0.071,0,0.1671,0.777372,126.05,3.60226,14.21,96.05
7,314,0,315.076,51.58,90,77.2917,0,3,0,0.18,0.274,0.088,0,0.129,1.72204,107,4.28392,10.4,77
7,385,0,311.558,51.92,72.77,89.1755,25.54,2,0,0.259,0.02,0.203,0.385,0.1527,0.58446,118.85,3.70008,12.77,88.85
