generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
26,46,1,3852.81,90.04,855,140,630,18,5,1,0.219,0.406,1,0.375,0.938,230,8.814,35,200
26,170,1,3398.28,90.04,755,182.561,490,17,5,1,0.144,0.319,0.757,0.375,0.788,230,7.716,35,200
26,393,1,3141.56,90.04,537.5,70,595,8,4,1,0,0.406,0.889,0.375,0.5,230,6.624,35,200
26,152,1,3092.37,90.04,562.5,138.761,525,10,5,1,0.087,0.349,0.952,0.375,0.674,230,7.266,35,200
26,31,1,2692.37,90.04,522.5,175,385,11,4,1,0,0.4,0.955,0.375,0.5,230,6.6,35,200
26,12,0,2443.82,52.8,430,210,560,5,5,1,0.256,0.328,0.97,0.375,1.012,230,8.872,35,200
26,130,1,2440.14,90.04,930,70,0,31,0,1,0.285,0,1,0.375,1.07,230,7.85,35,200
26,246,1,2065.17,90.04,465,189.318,210,12,2,1,0.018,0.391,0.898,0.375,0.536,230,6.744,35,200
26,226,0,2004.09,27.3,315,210,630,0,2,1,0.477,0.463,0.982,0.375,1.454,230,11.622,35,200
26,335,0,1984.55,47.0599,245,200.12,490,0,6,1,0.36,0.391,0.874,0.375,1.22,230,10.164,35,200
26,38,0,1912.05,59.8799,300,200.2,420,3,4,1,0.09,0.361,1,0.375,0.68,230,7.344,35,200
26,99,1,1868.48,90.04,587.05,143.909,34.1,19,1,0.97,0.222,0.433,0.976,0.366,0.96398,225.5,8.82204,34.1,195.5
26,291,0,1863.02,41.5599,245,210,490,0,4,1,0.279,0.4,0.844,0.375,1.058,230,9.39,35,200
26,235,0,1801.59,33.8199,257.5,210,455,1,4,1,0.117,0.454,0.934,0.375,0.734,230,7.986,35,200
26,181,0,1781.42,72.6399,307.5,200.12,315,5,4,1,0.021,0.358,0.715,0.375,0.542,230,6.642,35,200
26,330,0,1762.79,23.94,245,210,490,0,3,1,0.168,0.376,0.877,0.375,0.836,230,8.184,35,200
26,40,0,1761.53,27.4199,245,210,490,0,3,1,0.084,0.655,0.94,0.375,0.668,230,8.46,35,200
26,89,0,1655.98,20.6599,227.5,210,455,0,3,1,0.246,0.406,1,0.375,0.992,230,9.084,35,200
26,121,0,1650.3,52.9799,210,210,420,0,3,1,0.03,0.442,0.943,0.375,0.56,230,7.068,35,200
26,277,0,1637.65,13.64,210,210,420,0,5,1,0.261,0.493,0.931,0.375,1.022,230,9.582,35,200
26,381,0,1573.89,50.1399,205,201.119,350,1,4,1,0.225,0.313,1,0.375,0.95,230,8.502,35,200
26,382,0,1550.64,48.7999,240,210,420,1,2,1,0,0.412,0.916,0.375,0.5,230,6.648,35,200
26,312,0,1521.45,25.4199,227.5,210,455,0,2,1,0.135,0.361,0.955,0.375,0.77,230,7.794,35,200
26,306,0,1508.57,37.22,175,210,350,0,5,1,0,0.523,0.748,0.375,0.5,230,7.092,35,200
26,39,0,1504.77,43.32,252.5,201.562,385,2,2,1,0.495,0.382,1,0.375,1.49,230,11.478,35,200
26,392,0,1494.1,30.54,192.5,210,385,0,3,1,0.273,0.361,0.994,0.375,1.046,230,9.174,35,200
26,174,0,1489.22,32.78,192.5,210,385,0,3,1,0,0.595,0.889,0.375,0.5,230,7.38,35,200
26,24,0,1471.46,50.7199,187.5,200.56,315,1,4,1,0.06,0.421,0.574,0.375,0.62,230,7.284,35,200
26,137,0,1468.25,21.8999,192.5,210,385,0,3,1,0.22,0.37,1,0.375,0.94,230,8.68,35,200
26,122,0,1447.32,33.5599,210,210,420,0,2,1,0.075,0.4,1,0.375,0.65,230,7.35,35,200
26,328,0,1423.87,25.1599,210,210,420,0,2,1,0.444,0.376,0.793,0.375,1.388,230,10.944,35,200
26,176,0,1417.08,36.3199,175,210,350,0,3,1,0.078,0.322,1,0.375,0.656,230,7.068,35,200
26,169,0,1410.17,35.2399,175,210,350,0,3,1,0.208,0.391,0.859,0.375,0.916,230,8.644,35,200
26,205,0,1397.45,17.9799,210,210,420,0,2,1,0.172,0.574,1,0.375,0.844,230,9.016,35,200
26,360,0,1394.56,15.4599,210,210,420,0,2,1,0.444,0.412,1,0.375,1.388,230,11.088,35,200
26,182,0,1392.72,29.3399,175,200.48,350,0,3,1,0.591,0.505,0.82,0.375,1.682,230,12.93,35,200
26,304,0,1370.66,41.5599,157.5,225.12,315,0,4,1,0.156,0.457,0.907,0.375,0.812,230,8.388,35,200
26,212,0,1364.26,20.1999,175,210,350,0,3,1,0,0.46,0.901,0.375,0.5,230,6.84,35,200
26,368,0,1354.94,16.46,175,210,350,0,3,1,0.172,0.412,1,0.375,0.844,230,8.368,35,200
26,355,0,1340.13,35.32,200,210,280,2,3,1,0.147,0.349,0.991,0.375,0.794,230,7.866,35,200
26,250,0,1338.04,14.8,227.5,210,455,0,1,1,0.207,0.451,1,0.375,0.914,230,8.874,35,200
26,11,0,1334.25,24.5,240,210,420,1,1,1,0.456,0.313,1,0.375,1.412,230,10.812,35,200
