generation,blobIndex,survived,fitness,timeAlive,energyGained,healthLost,damageDealt,foodEaten,killCount,gSize,gSpeed,gPredation,gAggression,worldScale,moveForce,maxEnergy,energyCost,attackDamage,maxHealth
6,94,1,1780.82,90.04,460.81,55.4154,81.62,14,1,0.222,0.25,0.156,0.203,0.1416,1.5835,113.3,4.623,11.66,83.3
6,142,1,1676.59,90.04,383.9,71.36,107.8,11,1,0.552,0.037,0.069,0.167,0.2406,0.623728,162.8,4.20254,21.56,132.8
6,320,1,1546.32,90.04,312.96,94.8039,205.92,7,0,0.596,0.112,0.057,0.418,0.2538,0.859744,169.4,4.86451,22.88,139.4
6,228,1,1508.66,90.04,284.04,142.011,148.08,7,1,0.656,0.039,0.094,0.234,0.2718,0.618248,178.4,4.6535,24.68,148.4
6,132,1,1499.03,90.04,312.99,63.7729,85.98,9,1,0.311,0.124,0.079,0.254,0.1683,1.00431,126.65,3.97638,14.33,96.65
6,108,1,1477.35,90.04,346.43,42.0065,32.86,11,1,0.381,0.015,0.127,0.093,0.1893,0.557855,137.15,3.74529,16.43,107.15
6,370,1,1410.59,90.04,420,65.3334,0,14,0,0.218,0.241,0.088,0,0.1404,1.54739,112.7,4.28523,11.54,82.7
6,347,0,1399.23,56.64,226.04,121.859,212.08,4,3,0.476,0.246,0.133,0.457,0.2178,1.37871,151.4,5.64658,19.28,121.4
6,171,1,1385.83,90.04,390,18.6186,0,13,0,0.234,0.111,0,0.307,0.1452,0.977078,115.1,3.30184,12.02,85.1
6,189,1,1361.68,90.04,231.835,82.5281,103.67,6,1,0.327,0.026,0.054,0.29,0.1731,0.604494,129.05,3.35201,14.81,99.05
6,78,1,1348.56,90.04,348.26,40.2537,36.52,11,0,0.442,0.165,0.051,0.418,0.2076,1.10621,146.3,4.62758,18.26,116.3
6,27,1,1284.64,90.04,275.935,79.5366,11.87,9,1,0.229,0.114,0.099,0.105,0.1437,0.991682,114.35,3.69564,11.87,84.35
6,54,1,1282.32,90.04,360,72.1443,0,12,0,0.301,0.166,0.124,0.1,0.1653,1.1801,125.15,4.3628,14.03,95.15
6,253,1,1268.89,90.04,297.64,57.3536,55.28,9,0,0.294,0.137,0.071,0.319,0.1632,1.06417,124.1,3.95567,13.82,94.1
6,155,1,1224.16,90.04,330,47.672,0,11,0,0.141,0.166,0.201,0.183,0.1173,1.25978,101.15,4.03144,9.23,71.15
6,166,1,1224.1,90.04,330,71.2922,0,11,0,0.307,0.068,0.114,0,0.1671,0.777372,126.05,3.77426,14.21,96.05
6,176,1,1223.99,90.04,330,74.7472,0,11,0,0.318,0.166,0.102,0.075,0.1704,1.17164,127.7,4.34273,14.54,97.7
6,110,1,1189.17,90.04,300,51.9479,0,10,0,0.06,0.145,0,0,0.093,1.1989,89,2.8122,6.8,59
6,322,1,1184.2,90.04,300,50.2579,0,10,0,0.255,0,0.043,0.119,0.1515,0.5,118.25,2.937,12.65,88.25
6,318,1,1184.02,90.04,300,62.2446,0,10,0,0.157,0.068,0,0,0.1221,0.807972,103.55,2.80706,9.71,73.55
6,353,1,1170.04,90.04,300,64.8185,0,10,0,0.122,0.162,0.094,0.175,0.1116,1.25071,98.3,3.50858,8.66,68.3
6,121,1,1166.84,90.04,300,61.2152,0,10,0,0.15,0.145,0.131,0.139,0.12,1.15975,102.5,3.6845,9.5,72.5
6,202,1,1161.09,90.04,300,86.7635,0,10,0,0.262,0.181,0.079,0.254,0.1536,1.26273,119.3,4.11053,12.86,89.3
6,157,0,1133.72,75.38,299.675,144.992,119.35,8,1,0.629,0.243,0.14,0.078,0.2637,1.25646,174.35,6.33608,23.87,144.35
6,76,1,1123.27,90.04,270,60.2276,0,9,0,0.234,0.111,0.013,0.00800001,0.1452,0.977078,115.1,3.35384,12.02,85.1
6,194,1,1053.68,90.04,240,71.8543,0,8,0,0.182,0.087,0.041,0.145,0.1296,0.887498,107.3,3.153,10.46,77.3
6,312,0,1016.11,89.56,331.89,131.779,63.78,10,0,0.542,0.219,0.051,0.37,0.2376,1.23891,161.3,5.41819,21.26,131.3
6,380,0,932.55,50.9,215.96,108.209,131.92,5,1,0.383,0.3,0.056,0.418,0.1899,1.6553,137.45,5.2624,16.49,107.45
6,292,0,862.986,58.3,200.55,109.319,101.1,5,1,0.395,0.166,0.165,0.1,0.1935,1.13329,139.25,4.90242,16.85,109.25
6,81,0,859.75,87.06,300,89.397,0,10,0,0.262,0.345,0.002,0.02,0.1536,1.95383,119.3,4.71634,12.86,89.3
6,375,0,855.893,63.46,215.6,96.44,71.2,6,1,0.308,0.279,0.25,0.229,0.1674,1.6372,126.2,5.55559,14.24,96.2
6,92,0,835.208,83.64,300,68.3928,0,10,0,0.122,0.288,0.186,0,0.1116,1.83459,98.3,4.47282,8.66,68.3
6,52,0,814.539,86.3,258.14,116.18,36.28,8,0,0.438,0.137,0.071,0.204,0.2064,1.00498,145.7,4.50604,18.14,115.7
6,32,0,813.03,72.72,286.7,108.501,33.4,9,0,0.39,0.35,0.175,0.213,0.192,1.8405,138.5,6.089,16.7,108.5
6,397,0,793.936,50.24,165.44,102.75,30.88,5,2,0.348,0.419,0.205,0.187,0.1794,2.15756,132.2,6.41487,15.44,102.2
6,309,0,789.094,83.8,270,58.7467,0,9,0,0.058,0.272,0.118,0.018,0.0924,1.81267,88.7,3.82866,6.74,58.7
6,197,0,775.764,41.58,154.88,106.102,129.76,3,1,0.374,0.325,0.057,0.307,0.1872,1.76035,136.1,5.3793,16.22,106.1
6,236,0,766.588,68.96,117.505,107.411,115.01,2,1,0.381,0.00699998,0.071,0.063,0.1893,0.526999,137.15,3.471,16.43,107.15
6,124,0,750.546,89.46,240,68.489,0,8,0,0.122,0.066,0.062,0.076,0.1116,0.805844,98.3,2.92631,8.66,68.3
6,130,0,749.25,37.26,87.4,107.348,114.8,1,2,0.38,0.427,0.057,0.218,0.189,2.14822,137,6.04956,16.4,107
6,58,0,749.247,60.64,184.08,96.4937,128.16,4,0,0.308,0.258,0.079,0.418,0.1674,1.55161,126.2,4.74878,14.24,96.2
6,190,0,731.014,72.24,270,113.467,0,9,0,0.417,0.328,0.047,0.09,0.2001,1.72967,142.55,5.57166,17.51,112.55
6,209,0,730.761,52.72,123.91,116.523,127.82,2,1,0.442,0.222,0.215,0.385,0.2076,1.31563,146.3,5.66274,18.26,116.3
6,86,0,727.884,84.64,240,62.1785,0,8,0,0.081,0.114,0.136,0,0.0993,1.0423,92.15,3.2984,7.43,62.15
6,369,0,696.86,68.8,228.59,118.128,37.18,7,0,0.453,0.311,0.069,0.229,0.2109,1.63235,147.95,5.7243,18.59,117.95
